manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,oficina,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro,cidade_servico
MAN-00207,VEI-0050,Caminhão,2019,2024-06-26,Oficina Popular,Preventiva,Freios,110.46,21.0,147796,Fortaleza
MAN-00208,VEI-0195,Caminhão,2019,2023-08-08,ServiCar Express,Preventiva,Suspensão,894.25,7.2,336596,Fortaleza
MAN-00209,VEI-0138,Utilitário,2016,2023-11-14,MecaPremium,Preventiva,Freios,538.6,7.8,148291,Sobral
MAN-00210,VEI-0137,Van,2022,2024-07-04,AutoCenter VIP,Preventiva,Suspensão,674.1,2.5,130983,Caucaia
MAN-00211,VEI-0169,Utilitário,2018,2024-07-14,Mecânica Central,Corretiva,Suspensão,1055.43,20.1,150057,Juazeiro do Norte
MAN-00212,VEI-0048,Caminhão,2021,2024-03-08,Freios Total,Preventiva,Pneus,796.4,4.2,230492,Juazeiro do Norte
MAN-00213,VEI-0072,Van,2017,2023-09-23,AutoCenter VIP,Preventiva,Motor,2382.71,10.7,75644,Caucaia
MAN-00214,VEI-0102,Caminhão,2023,2024-05-15,ServiCar Express,Preventiva,Freios,603.55,12.6,266078,Teresina
MAN-00215,VEI-0107,Van,2022,2023-09-26,Auto Elétrica Norte,Preventiva,Freios,570.1,9.0,165229,Sobral
MAN-00216,VEI-0107,Van,2022,2024-07-20,AutoCenter VIP,Preventiva,Suspensão,1561.05,20.3,211502,Sobral
MAN-00217,VEI-0136,Caminhão,2015,2023-11-25,MecaPremium,Corretiva,Direção,1315.61,20.4,180437,Teresina
MAN-00218,VEI-0124,Caminhão,2015,2024-05-03,Freios Total,Corretiva,Direção,720.18,29.6,137852,Caucaia
MAN-00219,VEI-0081,Caminhão,2021,2024-09-07,Retífica Ceará,Corretiva,Freios,623.02,17.9,118638,Juazeiro do Norte
MAN-00220,VEI-0029,Van,2020,2024-03-08,Retífica Ceará,Corretiva,Pneus,1058.87,28.2,321205,Caucaia
MAN-00221,VEI-0004,Utilitário,2020,2023-09-07,Moto Peças,Corretiva,Suspensão,1388.01,17.9,298764,Fortaleza
MAN-00222,VEI-0146,Utilitário,2017,2024-06-19,Pneus & Cia,Corretiva,Pneus,1895.17,14.1,282607,Sobral
MAN-00223,VEI-0038,Utilitário,2016,2024-02-04,Mecânica Central,Corretiva,Pneus,1111.33,16.2,127270,Juazeiro do Norte
MAN-00224,VEI-0075,Utilitário,2017,2024-12-13,Moto Peças,Preventiva,Freios,742.53,15.0,299958,Fortaleza
MAN-00225,VEI-0167,Caminhão,2018,2023-07-27,Freios Total,Corretiva,Arrefecimento,922.6,24.5,345516,Maracanaú
MAN-00226,VEI-0096,Van,2016,2023-10-11,AutoCenter VIP,Corretiva,Elétrica,607.39,20.1,293934,Juazeiro do Norte
MAN-00227,VEI-0021,Van,2021,2023-11-23,Oficina Popular,Preventiva,Motor,1966.51,7.5,28275,Fortaleza
MAN-00228,VEI-0066,Utilitário,2018,2024-04-12,AutoCenter VIP,Corretiva,Motor,5608.03,31.5,72034,Teresina
MAN-00229,VEI-0042,Van,2018,2023-12-17,MecaPremium,Corretiva,Pneus,2680.32,21.2,270584,Teresina
MAN-00230,VEI-0075,Utilitário,2017,2024-03-02,Retífica Ceará,Preventiva,Freios,559.55,5.0,292161,Fortaleza
MAN-00231,VEI-0083,Van,2020,2023-08-07,Oficina Popular,Corretiva,Arrefecimento,899.96,,136807,Caucaia
MAN-00232,VEI-0075,Utilitário,2017,2024-03-18,Mecânica Central,Corretiva,Suspensão,671.29,30.2,321469,Fortaleza
MAN-00233,VEI-0067,Van,2016,2023-07-09,AutoCenter VIP,Preventiva,Suspensão,1124.52,1.0,234125,Juazeiro do Norte
MAN-00234,VEI-0107,Van,2022,2024-09-13,Moto Peças,Preventiva,Pneus,346.81,,166207,Sobral
MAN-00235,VEI-0158,Utilitário,2020,2024-09-04,ServiCar Express,Preventiva,Motor,656.98,1.2,154702,Maracanaú
MAN-00236,VEI-0136,Caminhão,2015,2024-07-08,Oficina Popular,Corretiva,Direção,1214.21,24.5,168161,Maracanaú
MAN-00237,VEI-0125,Van,2021,2023-08-08,MecaPremium,Corretiva,Motor,5901.68,14.9,153355,Fortaleza
MAN-00238,VEI-0035,Van,2017,2023-07-09,MecaPremium,Corretiva,Arrefecimento,409.38,28.1,119902,Caucaia
MAN-00239,VEI-0173,Van,2023,2024-07-08,Mecânica Central,Corretiva,Transmissão,1622.52,22.1,34514,Maracanaú
MAN-00240,VEI-0080,Van,2021,2024-10-19,ServiCar Express,Corretiva,Arrefecimento,1716.25,23.7,98387,Teresina
MAN-00241,VEI-0114,Van,2016,2023-12-11,ServiCar Express,Corretiva,Elétrica,1376.03,24.6,68960,Sobral
MAN-00242,VEI-0072,Van,2017,2023-11-13,ServiCar Express,Corretiva,Pneus,2293.77,22.2,48722,Recife
MAN-00243,VEI-0063,Caminhão,2016,2024-09-20,AutoCenter VIP,Preventiva,Direção,384.65,8.2,285121,Fortaleza
MAN-00244,VEI-0011,Utilitário,2023,2024-11-27,AutoCenter VIP,Corretiva,Pneus,2795.93,23.0,359391,Juazeiro do Norte
MAN-00245,VEI-0194,Van,2017,2024-04-09,Pneus & Cia,Corretiva,Elétrica,526.12,19.0,375667,Juazeiro do Norte
MAN-00246,VEI-0067,Van,2016,2024-11-17,Mecânica Central,Corretiva,Transmissão,2701.55,28.2,183313,Juazeiro do Norte
MAN-00247,VEI-0110,Utilitário,2018,2024-01-25,ServiCar Express,Corretiva,Freios,952.63,26.1,174883,Teresina
MAN-00248,VEI-0036,Van,2021,2023-12-02,Pneus & Cia,Preventiva,Suspensão,501.12,6.2,263690,Sobral
MAN-00249,VEI-0130,Van,2019,2024-08-23,ServiCar Express,Corretiva,Direção,1402.07,24.2,182956,Sobral
MAN-00250,VEI-0027,Utilitário,2019,2024-02-22,Oficina Popular,Corretiva,Suspensão,804.33,17.1,117038,Maracanaú
MAN-00251,VEI-0129,Utilitário,2022,2023-07-19,Moto Peças,Corretiva,Suspensão,446.67,29.8,166811,Caucaia
MAN-00252,VEI-0009,Caminhão,2018,2023-10-05,ServiCar Express,Corretiva,Elétrica,1156.28,25.9,270922,Maracanaú
MAN-00253,VEI-0133,Van,2016,2023-08-06,Oficina Popular,Preventiva,Direção,175.6,1.5,305534,Sobral
MAN-00254,VEI-0082,Van,2022,2023-07-23,AutoCenter VIP,Corretiva,Direção,2105.0,10.0,253907,Caucaia
MAN-00255,VEI-0008,Van,2019,2024-08-26,Oficina Popular,Preventiva,Transmissão,2000.21,4.2,94358,Maracanaú
MAN-00256,VEI-0169,Utilitário,2018,2024-09-25,AutoCenter VIP,Corretiva,Suspensão,2781.49,39.0,157562,Juazeiro do Norte
MAN-00257,VEI-0172,Caminhão,2018,2024-07-31,Oficina Popular,Corretiva,Pneus,1495.43,37.3,274699,Maracanaú
MAN-00258,VEI-0197,Van,2023,2023-11-17,Auto Elétrica Norte,Preventiva,Motor,2063.82,9.9,269947,Caucaia
MAN-00259,VEI-0068,Van,2019,2023-11-18,AutoCenter VIP,Preventiva,Direção,283.68,3.3,148757,Recife
MAN-00260,VEI-0068,Van,2019,2024-03-09,Retífica Ceará,Preventiva,Pneus,285.36,,177745,Juazeiro do Norte
MAN-00261,VEI-0099,Van,2021,2023-08-31,MecaPremium,Corretiva,Elétrica,1324.48,22.9,235594,Teresina
MAN-00262,VEI-0092,Utilitário,2020,2024-02-25,MecaPremium,Corretiva,Motor,3679.97,14.8,277314,Caucaia
MAN-00263,VEI-0048,Caminhão,2021,2024-03-24,ServiCar Express,Corretiva,Motor,3897.3,25.0,226682,Juazeiro do Norte
MAN-00264,VEI-0183,Van,2020,2024-05-10,Freios Total,Preventiva,Elétrica,524.85,10.0,310633,Juazeiro do Norte
MAN-00265,VEI-0197,Van,2023,2024-09-09,AutoCenter VIP,Corretiva,Transmissão,4304.95,23.6,270000,Salvador
MAN-00266,VEI-0003,Utilitário,2020,2023-10-31,ServiCar Express,Corretiva,Transmissão,5471.74,7.9,90947,Caucaia
MAN-00267,VEI-0047,Van,2022,2023-07-02,ServiCar Express,Preventiva,Motor,1252.04,1.1,170367,Caucaia
MAN-00268,VEI-0159,Utilitário,2019,2024-07-18,MecaPremium,Corretiva,Freios,517.28,18.3,162438,Salvador
MAN-00269,VEI-0038,Utilitário,2016,2024-11-01,ServiCar Express,Corretiva,Motor,4154.98,33.0,63684,Juazeiro do Norte
MAN-00270,VEI-0143,Van,2022,2024-04-05,AutoCenter VIP,Preventiva,Transmissão,2745.69,5.7,287646,Fortaleza
MAN-00271,VEI-0034,Caminhão,2021,2024-03-08,AutoCenter VIP,Corretiva,Motor,3626.36,21.9,326501,Juazeiro do Norte
MAN-00272,VEI-0068,Van,2019,2024-09-25,MecaPremium,Corretiva,Suspensão,2107.22,33.8,148848,Juazeiro do Norte
MAN-00273,VEI-0152,Van,2023,2024-08-14,ServiCar Express,Corretiva,Transmissão,3559.44,24.9,95444,Sobral
MAN-00274,VEI-0194,Van,2017,2024-02-24,AutoCenter VIP,Preventiva,Arrefecimento,656.43,3.8,328038,Recife
MAN-00275,VEI-0187,Utilitário,2022,2023-08-09,Mecânica Central,Corretiva,Motor,2231.48,10.6,46575,Caucaia
MAN-00276,VEI-0128,Utilitário,2022,2023-07-24,MecaPremium,Preventiva,Transmissão,1730.58,8.9,106747,Maracanaú
MAN-00277,VEI-0164,Van,2016,2024-03-09,Pneus & Cia,Preventiva,Arrefecimento,178.13,4.9,303600,Caucaia
MAN-00278,VEI-0014,Utilitário,2017,2024-12-14,Freios Total,Preventiva,Transmissão,1147.86,9.9,185474,Caucaia
MAN-00279,VEI-0136,Caminhão,2015,2024-01-28,Mecânica Central,Preventiva,Direção,226.32,5.5,205259,Maracanaú
MAN-00280,VEI-0046,Utilitário,2015,2023-07-18,Oficina Popular,Corretiva,Freios,536.29,18.1,51116,Juazeiro do Norte
MAN-00281,VEI-0123,Caminhão,2020,2024-08-26,Freios Total,Preventiva,Motor,2885.53,1.0,309294,Maracanaú
MAN-00282,VEI-0145,Van,2016,2024-12-07,ServiCar Express,Corretiva,Pneus,2270.43,25.7,82847,Sobral
MAN-00283,VEI-0069,Caminhão,2017,2024-08-26,MecaPremium,Corretiva,Arrefecimento,535.98,27.3,120737,Caucaia
MAN-00284,VEI-0023,Caminhão,2021,2024-07-24,Mecânica Central,Preventiva,Suspensão,854.79,10.9,323304,Caucaia
MAN-00285,VEI-0180,Van,2015,2023-10-14,ServiCar Express,Corretiva,Pneus,2592.41,33.9,293836,Sobral
MAN-00286,VEI-0107,Van,2022,2024-09-09,MecaPremium,Corretiva,Arrefecimento,777.34,28.6,150493,Recife
MAN-00287,VEI-0199,Van,2016,2024-03-30,ServiCar Express,Corretiva,Pneus,1927.94,35.9,337792,Sobral
MAN-00288,VEI-0008,Van,2019,2024-04-19,Mecânica Central,Corretiva,Motor,3305.51,24.9,133262,Maracanaú
MAN-00289,VEI-0068,Van,2019,2024-12-14,Pneus & Cia,Corretiva,Direção,1080.9,16.1,180473,Juazeiro do Norte
MAN-00290,VEI-0084,Caminhão,2023,2024-07-22,Freios Total,Preventiva,Freios,285.6,11.9,324018,Juazeiro do Norte
MAN-00291,VEI-0042,Van,2018,2024-07-31,MecaPremium,Corretiva,Transmissão,3904.29,28.3,268114,Salvador
MAN-00292,VEI-0027,Utilitário,2019,2024-06-08,AutoCenter VIP,Corretiva,Direção,1195.89,19.9,109901,Teresina
MAN-00293,VEI-0188,Van,2015,2023-10-03,MecaPremium,Preventiva,Pneus,2060.24,7.6,54110,Salvador
MAN-00294,VEI-0109,Utilitário,2016,2023-09-04,Auto Elétrica Norte,Corretiva,Pneus,1833.13,26.7,138927,Juazeiro do Norte
MAN-00295,VEI-0037,Van,2018,2023-11-30,Oficina Popular,Corretiva,Pneus,1566.45,27.6,84168,Maracanaú
MAN-00296,VEI-0146,Utilitário,2017,2024-09-17,ServiCar Express,Corretiva,Suspensão,1196.48,27.2,277626,Sobral
MAN-00297,VEI-0190,Utilitário,2022,2023-07-02,MecaPremium,Corretiva,Direção,1125.16,31.5,361264,Caucaia
MAN-00298,VEI-0011,Utilitário,2023,2024-02-14,Mecânica Central,Corretiva,Pneus,1674.08,21.8,378600,Juazeiro do Norte
MAN-00299,VEI-0130,Van,2019,2024-02-01,Mecânica Central,Corretiva,Elétrica,551.02,20.9,132588,Sobral
MAN-00300,VEI-0070,Van,2017,2024-12-13,ServiCar Express,Corretiva,Motor,3292.76,26.6,191914,Juazeiro do Norte
MAN-00301,VEI-0132,Van,2016,2024-04-30,ServiCar Express,Corretiva,Suspensão,2363.95,20.0,78995,Juazeiro do Norte
MAN-00302,VEI-0132,Van,2016,2024-07-26,Oficina Popular,Corretiva,Direção,806.31,33.6,72135,Juazeiro do Norte
MAN-00303,VEI-0173,Van,2023,2024-10-05,Freios Total,Corretiva,Pneus,672.31,26.8,81593,Maracanaú
MAN-00304,VEI-0043,Utilitário,2017,2023-09-17,ServiCar Express,Preventiva,Freios,491.22,1.0,199997,Juazeiro do Norte
MAN-00305,VEI-0017,Caminhão,2017,2023-07-27,ServiCar Express,Corretiva,Pneus,2123.55,14.6,211265,Salvador
MAN-00306,VEI-0125,Van,2021,2023-08-16,ServiCar Express,Corretiva,Pneus,2515.85,12.4,195376,Fortaleza
MAN-00307,VEI-0173,Van,2023,2024-04-17,Freios Total,Corretiva,Transmissão,2481.1,23.4,89534,Maracanaú
MAN-00308,VEI-0196,Utilitário,2016,2024-11-05,Retífica Ceará,Corretiva,Motor,2517.99,24.8,257278,Juazeiro do Norte
MAN-00309,VEI-0196,Utilitário,2016,2023-10-24,AutoCenter VIP,Corretiva,Direção,1429.28,27.3,213177,Juazeiro do Norte
MAN-00310,VEI-0099,Van,2021,2023-07-11,Mecânica Central,Corretiva,Pneus,1536.02,18.5,208115,Juazeiro do Norte
MAN-00311,VEI-0037,Van,2018,2024-06-20,MecaPremium,Corretiva,Freios,1117.54,23.6,116361,Salvador
MAN-00312,VEI-0049,Caminhão,2015,2023-07-04,Auto Elétrica Norte,Corretiva,Suspensão,1127.82,20.8,264102,Fortaleza
MAN-00313,VEI-0132,Van,2016,2024-08-24,ServiCar Express,Preventiva,Pneus,1717.22,7.7,62071,Juazeiro do Norte
MAN-00314,VEI-0155,Utilitário,2018,2023-10-05,AutoCenter VIP,Corretiva,Freios,772.96,19.6,284251,Recife
MAN-00315,VEI-0123,Caminhão,2020,2024-02-13,Oficina Popular,Corretiva,Motor,2236.53,18.6,317296,Maracanaú
MAN-00316,VEI-0115,Van,2019,2023-10-12,AutoCenter VIP,Corretiva,Direção,1508.77,24.7,127500,Juazeiro do Norte
MAN-00317,VEI-0032,Utilitário,2016,2024-04-17,Moto Peças,Preventiva,Direção,382.54,7.4,167528,Fortaleza
MAN-00318,VEI-0067,Van,2016,2024-04-06,Moto Peças,Preventiva,Direção,258.03,15.8,171869,Juazeiro do Norte
MAN-00319,VEI-0012,Caminhão,2015,2024-10-31,Auto Elétrica Norte,Corretiva,Elétrica,748.49,26.3,122744,Juazeiro do Norte
MAN-00320,VEI-0185,Utilitário,2022,2023-09-25,Moto Peças,Preventiva,Pneus,975.7,10.0,248954,Maracanaú
MAN-00321,VEI-0058,Van,2020,2023-08-30,Moto Peças,Corretiva,Elétrica,750.94,24.9,309480,Maracanaú
MAN-00322,VEI-0134,Utilitário,2023,2024-08-10,Retífica Ceará,Corretiva,Pneus,2039.05,21.0,79543,Fortaleza
MAN-00323,VEI-0047,Van,2022,2024-08-02,Freios Total,Corretiva,Transmissão,3713.22,13.6,178290,Caucaia
MAN-00324,VEI-0105,Van,2021,2024-04-01,Moto Peças,Corretiva,Direção,1086.55,30.6,203163,Caucaia
MAN-00325,VEI-0070,Van,2017,2024-06-13,AutoCenter VIP,Corretiva,Motor,3526.84,20.4,209038,Juazeiro do Norte
MAN-00326,VEI-0194,Van,2017,2024-07-17,Moto Peças,Preventiva,Arrefecimento,437.04,2.1,376831,Juazeiro do Norte
MAN-00327,VEI-0194,Van,2017,2024-04-14,Freios Total,Corretiva,Transmissão,3208.94,29.8,362126,Juazeiro do Norte
MAN-00328,VEI-0005,Utilitário,2020,2023-08-03,Mecânica Central,Corretiva,Elétrica,652.73,22.8,114955,Fortaleza
MAN-00329,VEI-0023,Caminhão,2021,2023-10-26,Freios Total,Corretiva,Direção,759.38,23.0,337108,Caucaia
MAN-00330,VEI-0049,Caminhão,2015,2023-07-20,AutoCenter VIP,Corretiva,Freios,1094.92,24.2,291725,Salvador
MAN-00331,VEI-0019,Utilitário,2021,2023-09-09,ServiCar Express,Preventiva,Arrefecimento,624.75,6.0,260169,Juazeiro do Norte
MAN-00332,VEI-0168,Caminhão,2020,2023-08-28,Moto Peças,Corretiva,Pneus,2050.24,25.5,191013,Fortaleza
MAN-00333,VEI-0034,Caminhão,2021,2024-06-14,MecaPremium,Preventiva,Arrefecimento,584.19,1.0,326905,Teresina
MAN-00334,VEI-0084,Caminhão,2023,2024-05-21,Retífica Ceará,Corretiva,Freios,613.07,20.6,352587,Juazeiro do Norte
MAN-00335,VEI-0091,Van,2018,2024-03-31,Oficina Popular,Corretiva,Motor,2912.08,26.8,303441,Fortaleza
MAN-00336,VEI-0006,Caminhão,2016,2023-07-17,Moto Peças,Preventiva,Elétrica,482.64,10.3,214785,Sobral
MAN-00337,VEI-0175,Van,2018,2023-11-03,Mecânica Central,Corretiva,Elétrica,653.87,19.3,133244,Sobral
MAN-00338,VEI-0026,Van,2020,2023-08-10,Oficina Popular,Corretiva,Transmissão,2689.12,20.1,170928,Juazeiro do Norte
MAN-00339,VEI-0003,Utilitário,2020,2024-01-27,Mecânica Central,Preventiva,Pneus,943.37,4.2,118731,Caucaia
MAN-00340,VEI-0157,Utilitário,2022,2023-08-20,Oficina Popular,Corretiva,Pneus,2100.01,21.1,315240,Maracanaú
MAN-00341,VEI-0151,Utilitário,2019,2024-09-26,AutoCenter VIP,Corretiva,Elétrica,1027.14,16.5,197915,Maracanaú
MAN-00342,VEI-0142,Caminhão,2016,2024-03-16,Retífica Ceará,Corretiva,Transmissão,3695.73,30.1,191547,Fortaleza
MAN-00343,VEI-0109,Utilitário,2016,2024-12-02,Freios Total,Preventiva,Suspensão,1313.01,6.4,178596,Juazeiro do Norte
MAN-00344,VEI-0197,Van,2023,2024-09-29,Oficina Popular,Corretiva,Suspensão,1458.73,13.3,318677,Caucaia
MAN-00345,VEI-0016,Van,2021,2024-10-26,Retífica Ceará,Corretiva,Suspensão,928.14,20.5,127310,Juazeiro do Norte
MAN-00346,VEI-0024,Caminhão,2019,2024-12-02,Pneus & Cia,Preventiva,Pneus,802.32,4.8,277747,Maracanaú
MAN-00347,VEI-0105,Van,2021,2024-07-01,Pneus & Cia,Corretiva,Freios,737.9,41.0,200046,Caucaia
MAN-00348,VEI-0160,Caminhão,2017,2024-04-02,Retífica Ceará,Preventiva,Elétrica,175.62,1.0,243973,Juazeiro do Norte
MAN-00349,VEI-0157,Utilitário,2022,2024-10-07,Freios Total,Corretiva,Pneus,493.08,21.3,275571,Maracanaú
MAN-00350,VEI-0180,Van,2015,2024-01-25,Mecânica Central,Preventiva,Pneus,1049.25,12.7,277092,Sobral
MAN-00351,VEI-0177,Van,2023,2024-08-02,ServiCar Express,Corretiva,Freios,805.17,25.8,290299,Salvador
MAN-00352,VEI-0195,Caminhão,2019,2023-09-10,AutoCenter VIP,Corretiva,Transmissão,4832.44,26.3,328427,Fortaleza
MAN-00353,VEI-0074,Caminhão,2023,2024-06-09,Freios Total,Preventiva,Freios,50.0,1.0,218752,Caucaia
MAN-00354,VEI-0186,Caminhão,2017,2024-02-05,ServiCar Express,Corretiva,Arrefecimento,1355.11,28.1,257650,Maracanaú
MAN-00355,VEI-0004,Utilitário,2020,2024-07-17,Freios Total,Preventiva,Elétrica,304.88,6.6,296755,Fortaleza
MAN-00356,VEI-0086,Van,2018,2024-12-21,MecaPremium,Preventiva,Transmissão,1856.85,1.0,222638,Caucaia
MAN-00357,VEI-0103,Van,2015,2023-07-30,MecaPremium,Preventiva,Direção,530.76,7.6,220218,Teresina
MAN-00358,VEI-0042,Van,2018,2024-06-25,Retífica Ceará,Preventiva,Pneus,979.72,5.7,278407,Maracanaú
MAN-00359,VEI-0170,Caminhão,2021,2024-04-09,AutoCenter VIP,Corretiva,Pneus,1456.8,17.2,221268,Juazeiro do Norte
MAN-00360,VEI-0172,Caminhão,2018,2024-02-27,Freios Total,Corretiva,Elétrica,622.42,22.3,274646,Maracanaú
MAN-00361,VEI-0006,Caminhão,2016,2024-10-05,Retífica Ceará,Preventiva,Elétrica,172.81,4.4,247230,Sobral
MAN-00362,VEI-0068,Van,2019,2024-04-14,Retífica Ceará,Corretiva,Suspensão,1131.56,15.0,173071,Juazeiro do Norte
MAN-00363,VEI-0080,Van,2021,2023-12-17,Freios Total,Preventiva,Elétrica,588.64,15.6,78063,Juazeiro do Norte
MAN-00364,VEI-0083,Van,2020,2024-04-06,MecaPremium,Preventiva,Transmissão,2437.79,,106923,Caucaia
MAN-00365,VEI-0141,Utilitário,2021,2024-09-24,Auto Elétrica Norte,Preventiva,Suspensão,403.85,11.6,296339,Sobral
MAN-00366,VEI-0089,Van,2022,2023-11-16,Auto Elétrica Norte,Preventiva,Direção,431.89,3.6,351155,Fortaleza
MAN-00367,VEI-0151,Utilitário,2019,2024-03-27,Freios Total,Corretiva,Elétrica,537.86,21.4,207117,Maracanaú
MAN-00368,VEI-0095,Caminhão,2022,2024-11-03,Mecânica Central,Corretiva,Freios,837.42,,287382,Caucaia
MAN-00369,VEI-0173,Van,2023,2024-03-26,Pneus & Cia,Corretiva,Direção,1173.21,29.6,56216,Maracanaú
MAN-00370,VEI-0094,Utilitário,2017,2024-02-23,ServiCar Express,Preventiva,Transmissão,394.71,10.3,282246,Recife
MAN-00371,VEI-0094,Utilitário,2017,2024-10-30,Freios Total,Corretiva,Arrefecimento,891.44,27.8,252852,Sobral
MAN-00372,VEI-0131,Caminhão,2018,2023-10-02,Auto Elétrica Norte,Corretiva,Arrefecimento,618.09,16.1,238806,Fortaleza
MAN-00373,VEI-0045,Utilitário,2019,2024-02-08,Freios Total,Preventiva,Elétrica,684.36,10.5,334184,Fortaleza
MAN-00374,VEI-0122,Caminhão,2020,2024-09-08,MecaPremium,Corretiva,Suspensão,2000.78,28.8,328559,Maracanaú
MAN-00375,VEI-0129,Utilitário,2022,2024-07-20,Mecânica Central,Corretiva,Arrefecimento,913.54,12.2,146088,Caucaia
MAN-00376,VEI-0101,Utilitário,2022,2024-08-27,MecaPremium,Preventiva,Pneus,1333.71,12.2,216264,Juazeiro do Norte
MAN-00377,VEI-0158,Utilitário,2020,2024-08-28,AutoCenter VIP,Corretiva,Motor,3125.48,22.7,144418,Maracanaú
MAN-00378,VEI-0016,Van,2021,2023-09-18,Freios Total,Corretiva,Pneus,2233.17,15.9,70464,Juazeiro do Norte
MAN-00379,VEI-0030,Caminhão,2015,2024-11-15,ServiCar Express,Preventiva,Pneus,1319.01,9.3,68210,Fortaleza
MAN-00380,VEI-0107,Van,2022,2023-08-16,MecaPremium,Corretiva,Arrefecimento,1173.39,23.0,197986,Teresina
MAN-00381,VEI-0128,Utilitário,2022,2024-11-05,Retífica Ceará,Corretiva,Direção,1155.17,32.8,85888,Maracanaú
MAN-00382,VEI-0012,Caminhão,2015,2023-07-01,Freios Total,Corretiva,Pneus,1445.91,26.8,138724,Juazeiro do Norte
MAN-00383,VEI-0168,Caminhão,2020,2024-12-18,AutoCenter VIP,Preventiva,Pneus,756.81,4.3,168566,Fortaleza
MAN-00384,VEI-0138,Utilitário,2016,2024-05-28,Mecânica Central,Corretiva,Arrefecimento,908.94,18.8,160963,Sobral
MAN-00385,VEI-0085,Van,2020,2024-08-10,MecaPremium,Corretiva,Arrefecimento,1231.52,29.3,96268,Sobral
MAN-00386,VEI-0164,Van,2016,2024-03-24,Pneus & Cia,Preventiva,Pneus,538.62,,315085,Caucaia
MAN-00387,VEI-0139,Caminhão,2023,2024-07-01,Freios Total,Preventiva,Suspensão,796.32,10.5,29173,Maracanaú
MAN-00388,VEI-0197,Van,2023,2024-06-25,MecaPremium,Preventiva,Elétrica,603.07,4.3,265289,Caucaia
MAN-00389,VEI-0055,Utilitário,2021,2023-10-27,AutoCenter VIP,Corretiva,Transmissão,3591.45,12.5,186739,Juazeiro do Norte
MAN-00390,VEI-0114,Van,2016,2023-08-30,AutoCenter VIP,Corretiva,Transmissão,4601.6,28.5,33709,Sobral
MAN-00391,VEI-0021,Van,2021,2024-06-02,Mecânica Central,Corretiva,Transmissão,2895.69,22.3,39798,Fortaleza
MAN-00392,VEI-0003,Utilitário,2020,2023-10-17,Retífica Ceará,Corretiva,Direção,753.12,22.7,81624,Caucaia
MAN-00393,VEI-0117,Caminhão,2021,2023-08-28,ServiCar Express,Corretiva,Freios,1677.81,14.0,108857,Fortaleza
MAN-00394,VEI-0132,Van,2016,2024-02-21,AutoCenter VIP,Preventiva,Motor,829.61,9.5,60605,Teresina
MAN-00395,VEI-0095,Caminhão,2022,2023-10-31,Moto Peças,Corretiva,Transmissão,2708.41,21.4,258806,Caucaia
MAN-00396,VEI-0096,Van,2016,2024-03-18,MecaPremium,Preventiva,Suspensão,2120.55,2.0,302427,Recife
MAN-00397,VEI-0094,Utilitário,2017,2024-08-07,ServiCar Express,Corretiva,Elétrica,1048.6,24.2,309527,Sobral
MAN-00398,VEI-0053,Utilitário,2021,2023-08-30,Retífica Ceará,Corretiva,Pneus,1121.29,14.1,284097,Juazeiro do Norte
MAN-00399,VEI-0166,Van,2023,2023-07-22,AutoCenter VIP,Corretiva,Direção,987.46,13.0,171873,Fortaleza
MAN-00400,VEI-0081,Caminhão,2021,2024-05-12,AutoCenter VIP,Corretiva,Motor,7832.5,21.0,156792,Juazeiro do Norte
MAN-00401,VEI-0177,Van,2023,2024-11-27,Oficina Popular,Corretiva,Direção,852.78,,249697,Maracanaú
MAN-00402,VEI-0010,Caminhão,2020,2024-02-11,ServiCar Express,Corretiva,Suspensão,1383.9,23.6,177926,Fortaleza
MAN-00403,VEI-0040,Van,2021,2023-11-24,Freios Total,Corretiva,Pneus,1451.06,14.9,294933,Caucaia
MAN-00404,VEI-0190,Utilitário,2022,2024-09-26,Moto Peças,Corretiva,Direção,1318.81,36.5,299669,Caucaia
MAN-00405,VEI-0072,Van,2017,2023-08-28,ServiCar Express,Corretiva,Motor,4341.44,16.6,62438,Caucaia
MAN-00406,VEI-0037,Van,2018,2024-12-27,MecaPremium,Corretiva,Transmissão,3926.93,32.6,96666,Maracanaú
MAN-00407,VEI-0030,Caminhão,2015,2024-09-18,Oficina Popular,Preventiva,Pneus,1255.85,8.8,115079,Fortaleza
MAN-00408,VEI-0162,Utilitário,2020,2023-12-30,Auto Elétrica Norte,Corretiva,Suspensão,1447.01,31.6,131642,Juazeiro do Norte
MAN-00409,VEI-0085,Van,2020,2023-12-27,Moto Peças,Corretiva,Pneus,1826.56,21.6,164851,Sobral
MAN-00410,VEI-0086,Van,2018,2024-10-14,ServiCar Express,Preventiva,Freios,1421.22,7.1,221165,Salvador
MAN-00411,VEI-0045,Utilitário,2019,2024-01-06,ServiCar Express,Preventiva,Freios,1047.86,6.5,332287,Teresina
MAN-00412,VEI-0174,Van,2016,2024-03-13,Pneus & Cia,Preventiva,Freios,612.96,11.1,323180,Sobral
MAN-00413,VEI-0136,Caminhão,2015,2024-07-24,AutoCenter VIP,Corretiva,Pneus,844.46,7.5,208334,Teresina
MAN-00414,VEI-0111,Van,2023,2024-10-21,Retífica Ceará,Corretiva,Pneus,1181.53,21.8,364687,Caucaia
