ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,custo_medio_internacao,faixa_etaria_predominante,tipo_internacao
2022,4,Hospital Clínica Esperança,Cirurgia Geral,30,0.522,89,7.9,0.146,3,7161.07,15-29,Urgência
2022,4,Hospital Clínica Esperança,Pediatria,30,0.813,149,8.8,0.125,5,6280.43,0-14,Urgência
2022,4,Hospital Hospital do Coração,Neurologia,39,0.742,54,5.0,0.091,1,3831.16,15-29,Eletiva
2022,4,Hospital Hospital do Coração,Clínica Médica,71,0.675,124,3.6,0.006,2,2824.73,65+,Eletiva
2022,4,Hospital Hospital do Coração,Obstetrícia,70,0.742,82,7.1,0.061,3,2641.74,30-49,Urgência
2022,4,Hospital Hospital do Coração,Cirurgia Geral,56,0.694,73,10.1,0.0,1,3096.05,50-64,Urgência
2022,4,Hospital Oncológico,Pediatria,65,0.68,122,,0.063,4,2553.13,50-64,Urgência
2022,4,Hospital Oncológico,Obstetrícia,24,0.595,35,6.3,0.068,0,3420.91,30-49,Urgência
2022,4,Hospital Oncológico,Cirurgia Geral,80,0.562,126,5.7,0.09,3,4897.78,30-49,Urgência
2022,4,Hospital Oncológico,Neurologia,70,0.69,111,,0.122,3,4268.22,30-49,Urgência
2022,4,Hospital Oncológico,Cardiologia,55,0.583,71,4.0,0.046,3,3936.99,50-64,Urgência
2022,4,Hospital Infantil Anjo,Pediatria,20,0.736,44,1.0,0.138,2,2385.41,30-49,Eletiva
2022,4,Hospital Infantil Anjo,Ortopedia,75,0.808,150,4.7,0.08,6,3995.0,50-64,Urgência
2022,4,Hospital Infantil Anjo,Neurologia,66,0.679,114,5.9,0.138,3,3455.34,50-64,Urgência
2022,4,Hospital Ortopédico Plus,Ortopedia,20,0.83,27,5.6,0.119,0,2785.96,0-14,Urgência
2022,4,Hospital Ortopédico Plus,Cardiologia,26,0.732,37,6.5,0.065,1,1845.41,15-29,Eletiva
2022,4,Hospital Ortopédico Plus,Obstetrícia,24,0.705,41,,0.02,1,3102.78,50-64,Urgência
2022,4,Hospital Ortopédico Plus,Oncologia,75,0.67,91,6.6,0.067,4,4630.95,30-49,Urgência
2022,4,Hospital Saúde Mental,Pediatria,55,0.566,59,3.1,0.089,1,4669.98,15-29,Eletiva
2022,4,Hospital Saúde Mental,Cirurgia Geral,67,0.519,72,2.8,0.024,2,2788.12,50-64,Urgência
2022,4,Hospital Saúde Mental,Oncologia,35,0.559,44,5.5,0.197,1,3986.86,65+,Urgência
2022,4,Hospital Saúde Mental,Clínica Médica,43,0.694,69,6.8,0.12,2,3469.13,65+,Urgência
2022,4,Hospital Saúde Mental,Neurologia,20,0.717,22,6.2,0.092,0,2685.1,50-64,Urgência
2022,5,Hospital São José,Cirurgia Geral,25,0.618,30,3.8,0.078,1,2341.67,50-64,Urgência
2022,5,Hospital São José,Obstetrícia,39,0.658,71,1.7,0.096,2,2492.74,65+,Urgência
2022,5,Hospital São José,Cardiologia,39,0.773,75,4.7,0.059,2,3543.19,0-14,Eletiva
2022,5,Hospital São José,Neurologia,51,0.86,117,4.6,0.076,2,4717.54,30-49,Urgência
2022,5,Hospital São José,Oncologia,69,0.87,171,,0.116,3,3383.36,65+,Urgência
2022,5,Hospital São José,Ortopedia,51,0.611,70,6.2,0.045,1,3485.02,65+,Urgência
2022,5,Hospital Santa Casa,Clínica Médica,22,0.776,37,4.4,0.095,2,2672.56,65+,Urgência
2022,5,Hospital Santa Casa,Oncologia,34,0.666,58,7.8,0.078,2,2676.57,0-14,Eletiva
2022,5,Hospital Santa Casa,Neurologia,34,0.822,75,11.7,0.068,3,3969.45,30-49,Urgência
2022,5,Hospital Santa Casa,Cirurgia Geral,40,0.834,68,,0.062,3,3451.21,30-49,Urgência
2022,5,Hospital Regional Norte,Ortopedia,22,0.631,110,5.4,0.075,1,10217.53,30-49,Urgência
2022,5,Hospital Regional Norte,Cirurgia Geral,31,0.845,304,5.2,0.1,12,10041.5,50-64,Urgência
2022,5,Hospital Regional Norte,Clínica Médica,17,0.744,94,3.9,0.05,2,7479.84,15-29,Eletiva
2022,5,Hospital Regional Norte,Oncologia,23,0.882,157,1.0,0.06,7,7100.58,65+,Urgência
2022,5,Hospital Regional Sul,Cirurgia Geral,40,0.98,82,1.0,0.057,2,4328.38,30-49,Urgência
2022,5,Hospital Regional Sul,Oncologia,25,0.82,56,,0.076,1,3958.15,0-14,Eletiva
2022,5,Hospital Regional Sul,Ortopedia,42,0.628,55,7.5,0.09,1,2940.91,50-64,Urgência
2022,5,Hospital Regional Sul,Obstetrícia,55,0.719,86,3.6,0.087,1,5378.38,15-29,Eletiva
2022,5,Hospital Universitário,Neurologia,57,0.737,99,6.4,0.072,3,3488.16,50-64,Eletiva
2022,5,Hospital Universitário,Pediatria,25,0.907,45,2.9,0.123,1,4143.66,50-64,Urgência
2022,5,Hospital Universitário,Obstetrícia,21,0.856,37,3.4,0.097,1,3063.11,50-64,Eletiva
2022,5,Hospital Universitário,Clínica Médica,22,0.595,32,3.2,0.0,0,3075.2,50-64,Eletiva
2022,5,Hospital Municipal Centro,Ortopedia,70,0.727,130,1.2,0.089,2,4572.51,30-49,Urgência
2022,5,Hospital Municipal Centro,Obstetrícia,37,0.765,51,7.5,0.135,0,6382.16,65+,Urgência
2022,5,Hospital Municipal Centro,Cardiologia,69,0.853,139,5.7,0.103,4,4242.84,65+,Urgência
2022,5,Hospital Municipal Centro,Cirurgia Geral,68,0.804,151,5.5,0.091,2,4527.08,15-29,Eletiva
2022,5,Hospital Municipal Centro,Clínica Médica,57,0.524,59,5.3,0.042,0,2651.66,30-49,Eletiva
2022,5,Hospital Municipal Centro,Neurologia,56,0.937,142,4.0,0.129,3,3625.44,0-14,Eletiva
2022,5,Hospital Municipal Leste,Clínica Médica,34,0.75,121,4.3,0.0,4,5021.99,65+,Eletiva
2022,5,Hospital Municipal Leste,Cardiologia,18,0.856,137,1.4,0.117,3,7927.92,15-29,Urgência
2022,5,Hospital Municipal Leste,Ortopedia,35,0.78,277,8.5,0.174,4,3159.53,15-29,Eletiva
2022,5,Hospital Municipal Leste,Oncologia,24,0.71,75,3.4,0.065,0,9921.76,15-29,Urgência
2022,5,Hospital Maternidade Vida,Cirurgia Geral,67,0.554,60,4.2,0.109,0,1560.61,30-49,Urgência
2022,5,Hospital Maternidade Vida,Ortopedia,20,0.711,22,7.4,0.079,0,4487.55,50-64,Eletiva
2022,5,Hospital Maternidade Vida,Oncologia,76,0.721,116,7.2,0.055,1,4825.61,65+,Eletiva
2022,5,Hospital Maternidade Vida,Pediatria,30,0.515,23,6.8,0.111,0,4223.65,50-64,Eletiva
2022,5,Hospital Pronto-Socorro 24h,Cirurgia Geral,59,0.787,131,4.8,0.039,2,2375.77,50-64,Eletiva
2022,5,Hospital Pronto-Socorro 24h,Pediatria,23,0.785,32,6.5,0.059,0,3401.47,30-49,Urgência
2022,5,Hospital Pronto-Socorro 24h,Cardiologia,35,0.627,36,3.0,0.111,0,3519.03,0-14,Urgência
2022,5,Hospital Clínica Esperança,Cardiologia,34,0.666,141,5.6,0.125,3,10246.33,30-49,Urgência
2022,5,Hospital Clínica Esperança,Neurologia,32,0.86,174,4.3,0.097,7,7536.34,30-49,Urgência
2022,5,Hospital Clínica Esperança,Obstetrícia,18,0.815,130,6.7,0.037,2,9413.56,65+,Urgência
2022,5,Hospital Hospital do Coração,Oncologia,77,0.533,114,8.7,0.091,1,3362.69,65+,Eletiva
2022,5,Hospital Hospital do Coração,Pediatria,27,0.844,66,4.6,,2,3604.0,0-14,Urgência
2022,5,Hospital Hospital do Coração,Clínica Médica,32,0.753,72,2.2,0.026,2,5695.9,0-14,Urgência
2022,5,Hospital Hospital do Coração,Ortopedia,44,0.577,70,4.4,0.0,1,5047.96,65+,Urgência
2022,5,Hospital Oncológico,Neurologia,56,0.734,97,5.8,0.0,4,2915.58,0-14,Urgência
2022,5,Hospital Oncológico,Cirurgia Geral,75,0.613,97,5.0,0.046,4,3285.92,30-49,Urgência
2022,5,Hospital Oncológico,Oncologia,29,0.699,49,4.4,0.043,0,4751.45,15-29,Urgência
2022,5,Hospital Infantil Anjo,Cardiologia,37,0.851,79,1.4,0.108,2,2985.34,30-49,Urgência
2022,5,Hospital Infantil Anjo,Pediatria,66,0.908,127,4.5,0.06,4,5309.34,50-64,Urgência
2022,5,Hospital Infantil Anjo,Clínica Médica,72,0.919,105,7.0,0.07,1,3732.3,65+,Urgência
2022,5,Hospital Infantil Anjo,Neurologia,31,0.576,31,7.9,0.014,0,4604.2,30-49,Eletiva
2022,5,Hospital Infantil Anjo,Oncologia,37,0.629,48,7.6,0.134,0,3558.65,50-64,Eletiva
2022,5,Hospital Infantil Anjo,Cirurgia Geral,75,0.859,142,3.3,0.068,5,2840.71,0-14,Urgência
2022,5,Hospital Ortopédico Plus,Neurologia,74,0.441,90,2.7,0.044,1,3377.22,0-14,Urgência
2022,5,Hospital Ortopédico Plus,Clínica Médica,50,0.842,120,3.5,0.037,4,3540.54,30-49,Urgência
2022,5,Hospital Ortopédico Plus,Cirurgia Geral,47,0.906,93,2.5,0.087,3,2113.8,65+,Urgência
2022,5,Hospital Saúde Mental,Obstetrícia,58,0.698,97,5.1,0.098,6,4665.21,30-49,Urgência
2022,5,Hospital Saúde Mental,Cardiologia,36,0.555,49,1.0,0.098,2,3520.82,65+,Urgência
2022,5,Hospital Saúde Mental,Oncologia,62,0.761,93,5.9,0.087,1,3513.82,50-64,Urgência
2022,6,Hospital São José,Clínica Médica,66,0.758,122,1.8,0.0,4,2967.59,15-29,Eletiva
2022,6,Hospital São José,Cardiologia,38,0.879,54,,0.102,2,1916.06,15-29,Urgência
2022,6,Hospital São José,Obstetrícia,61,0.895,142,6.7,,7,3120.06,30-49,Urgência
2022,6,Hospital São José,Neurologia,74,0.881,109,8.8,0.099,1,2826.83,50-64,Eletiva
2022,6,Hospital São José,Cirurgia Geral,52,0.932,111,8.1,0.011,5,5322.56,30-49,Urgência
2022,6,Hospital São José,Ortopedia,56,0.98,155,6.9,0.078,5,3020.15,0-14,Urgência
2022,6,Hospital Santa Casa,Pediatria,48,0.77,64,9.7,0.084,0,3536.56,65+,Urgência
2022,6,Hospital Santa Casa,Oncologia,60,0.749,96,2.9,0.1,4,3536.24,30-49,Urgência
2022,6,Hospital Santa Casa,Obstetrícia,77,0.7,96,9.8,0.055,1,3511.37,30-49,Urgência
2022,6,Hospital Santa Casa,Clínica Médica,28,0.98,45,3.4,0.079,1,3622.01,30-49,Urgência
2022,6,Hospital Santa Casa,Cardiologia,66,0.655,92,5.1,0.072,2,4660.43,15-29,Eletiva
2022,6,Hospital Regional Norte,Clínica Médica,33,0.797,158,4.4,0.011,2,10552.81,65+,Urgência
2022,6,Hospital Regional Norte,Cirurgia Geral,16,0.708,60,2.4,0.046,2,4606.78,0-14,Urgência
2022,6,Hospital Regional Norte,Neurologia,18,0.76,98,4.4,0.067,3,7112.89,0-14,Urgência
2022,6,Hospital Regional Norte,Obstetrícia,18,0.636,112,5.5,0.117,3,6553.84,15-29,Urgência
2022,6,Hospital Regional Norte,Cardiologia,22,0.838,94,9.5,0.038,2,5595.96,65+,Urgência
2022,6,Hospital Regional Norte,Pediatria,18,0.943,146,3.5,0.079,5,10274.45,30-49,Urgência
2022,6,Hospital Regional Sul,Cirurgia Geral,61,0.575,61,3.8,0.113,0,2077.64,0-14,Urgência
2022,6,Hospital Regional Sul,Clínica Médica,72,0.768,116,6.5,0.007,4,3079.44,50-64,Eletiva
2022,6,Hospital Regional Sul,Neurologia,27,0.673,30,4.5,0.0,1,3111.89,65+,Urgência
2022,6,Hospital Regional Sul,Obstetrícia,71,0.683,117,4.4,0.09,1,4837.99,15-29,Urgência
2022,6,Hospital Regional Sul,Oncologia,78,0.612,106,7.6,0.052,5,4065.35,0-14,Eletiva
2022,6,Hospital Regional Sul,Pediatria,62,0.901,141,3.3,0.049,2,3332.36,50-64,Eletiva
2022,6,Hospital Universitário,Clínica Médica,52,0.664,95,8.5,0.015,4,4027.23,15-29,Urgência
2022,6,Hospital Universitário,Obstetrícia,37,0.881,80,6.1,0.056,2,1761.4,50-64,Urgência
2022,6,Hospital Universitário,Cirurgia Geral,74,0.855,142,2.7,0.183,4,3310.72,50-64,Urgência
2022,6,Hospital Municipal Centro,Clínica Médica,70,0.668,91,3.4,,2,2339.33,30-49,Urgência
2022,6,Hospital Municipal Centro,Neurologia,72,0.541,71,2.4,0.094,1,2726.29,30-49,Urgência
2022,6,Hospital Municipal Centro,Oncologia,27,0.944,38,7.6,0.045,1,3888.6,30-49,Urgência
2022,6,Hospital Municipal Leste,Pediatria,28,0.656,102,7.7,0.165,1,9831.25,30-49,Urgência
2022,6,Hospital Municipal Leste,Ortopedia,28,0.963,179,6.5,0.114,3,6179.64,0-14,Urgência
2022,6,Hospital Municipal Leste,Cirurgia Geral,28,0.724,177,1.0,0.075,6,10815.83,15-29,Urgência
2022,6,Hospital Maternidade Vida,Obstetrícia,45,0.98,96,4.0,0.108,3,2986.76,30-49,Urgência
2022,6,Hospital Maternidade Vida,Cardiologia,65,0.61,103,3.8,0.071,3,5032.65,30-49,Eletiva
2022,6,Hospital Maternidade Vida,Ortopedia,65,0.622,91,1.0,0.068,1,4197.47,50-64,Urgência
2022,6,Hospital Maternidade Vida,Oncologia,63,0.874,144,6.6,0.052,6,2011.62,65+,Urgência
2022,6,Hospital Maternidade Vida,Cirurgia Geral,21,0.771,25,6.1,0.073,1,5008.52,15-29,Urgência
2022,6,Hospital Maternidade Vida,Neurologia,64,0.781,133,6.4,0.128,2,4351.62,65+,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Ortopedia,44,0.617,68,7.7,0.093,1,3473.21,50-64,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Cardiologia,78,0.719,137,4.9,0.043,1,2636.52,15-29,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Obstetrícia,38,0.474,29,7.8,0.143,0,3710.77,30-49,Urgência
2022,6,Hospital Pronto-Socorro 24h,Pediatria,28,0.824,40,5.7,,0,3994.44,0-14,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Clínica Médica,79,0.783,179,6.2,0.036,2,2198.29,30-49,Urgência
2022,6,Hospital Pronto-Socorro 24h,Cirurgia Geral,70,0.809,145,1.0,0.064,0,3273.19,15-29,Urgência
2022,6,Hospital Clínica Esperança,Cirurgia Geral,24,0.84,183,9.6,0.13,0,10527.4,65+,Eletiva
2022,6,Hospital Clínica Esperança,Pediatria,25,0.81,151,7.0,0.1,4,7089.24,30-49,Urgência
2022,6,Hospital Clínica Esperança,Oncologia,16,0.75,60,9.0,0.168,3,8239.45,15-29,Eletiva
2022,6,Hospital Clínica Esperança,Obstetrícia,28,0.653,140,7.9,,4,5769.47,0-14,Eletiva
2022,6,Hospital Clínica Esperança,Neurologia,29,0.793,102,4.8,0.08,3,9293.79,50-64,Urgência
2022,6,Hospital Clínica Esperança,Cardiologia,25,0.562,73,2.0,0.068,0,5222.14,0-14,Urgência
2022,6,Hospital Hospital do Coração,Cardiologia,39,0.723,81,4.2,0.025,3,4072.17,15-29,Eletiva
2022,6,Hospital Hospital do Coração,Neurologia,67,0.813,113,6.4,0.032,4,3361.74,30-49,Urgência
2022,6,Hospital Hospital do Coração,Obstetrícia,55,0.847,72,4.5,0.044,1,3096.84,15-29,Urgência
2022,6,Hospital Oncológico,Neurologia,30,0.785,41,4.1,0.06,1,4483.4,65+,Urgência
2022,6,Hospital Oncológico,Obstetrícia,74,0.802,137,1.0,0.07,3,3141.06,15-29,Urgência
2022,6,Hospital Oncológico,Cardiologia,80,0.72,114,8.0,0.122,5,4317.45,15-29,Urgência
2022,6,Hospital Oncológico,Cirurgia Geral,51,0.642,64,6.6,0.035,1,2925.35,50-64,Eletiva
2022,6,Hospital Infantil Anjo,Obstetrícia,65,0.879,149,,0.11,6,4714.27,50-64,Urgência
2022,6,Hospital Infantil Anjo,Cirurgia Geral,48,0.735,82,,0.105,3,4578.81,15-29,Eletiva
2022,6,Hospital Infantil Anjo,Neurologia,36,0.601,56,2.7,0.034,2,2279.22,0-14,Urgência
2022,6,Hospital Ortopédico Plus,Clínica Médica,77,0.936,191,5.5,0.061,7,3725.46,30-49,Eletiva
2022,6,Hospital Ortopédico Plus,Cardiologia,49,0.607,66,7.5,0.1,2,3549.14,65+,Eletiva
2022,6,Hospital Ortopédico Plus,Pediatria,68,0.67,80,5.3,0.136,1,5098.45,50-64,Urgência
2022,6,Hospital Ortopédico Plus,Neurologia,22,0.761,30,4.6,0.081,0,3716.35,15-29,Urgência
2022,6,Hospital Saúde Mental,Oncologia,65,0.967,120,4.8,0.077,1,2620.67,50-64,Urgência
2022,6,Hospital Saúde Mental,Ortopedia,57,0.75,106,7.0,0.039,0,5029.07,65+,Urgência
2022,6,Hospital Saúde Mental,Clínica Médica,42,0.845,95,3.4,0.083,2,4294.23,15-29,Urgência
2022,6,Hospital Saúde Mental,Obstetrícia,52,0.713,91,5.9,0.105,1,4710.52,0-14,Eletiva
2022,6,Hospital Saúde Mental,Pediatria,46,0.872,89,1.8,0.053,2,4501.84,0-14,Eletiva
2022,6,Hospital Saúde Mental,Cardiologia,22,0.98,36,4.4,0.068,0,3333.0,15-29,Urgência
2022,7,Hospital São José,Cardiologia,58,0.968,158,4.8,0.07,0,4160.7,65+,Urgência
2022,7,Hospital São José,Cirurgia Geral,75,0.773,128,6.0,0.12,5,4532.82,15-29,Urgência
2022,7,Hospital São José,Oncologia,30,0.782,51,3.2,0.056,1,3139.45,15-29,Urgência
2022,7,Hospital São José,Ortopedia,72,0.838,104,7.8,0.106,2,3313.71,65+,Urgência
2022,7,Hospital Santa Casa,Oncologia,77,0.621,136,2.7,0.089,1,2547.3,0-14,Urgência
2022,7,Hospital Santa Casa,Obstetrícia,34,0.784,77,1.2,0.088,1,4958.52,65+,Urgência
2022,7,Hospital Santa Casa,Cirurgia Geral,47,0.891,77,7.6,0.101,1,4232.8,15-29,Urgência
2022,7,Hospital Regional Norte,Cirurgia Geral,35,0.714,166,4.5,,2,8118.91,65+,Urgência
2022,7,Hospital Regional Norte,Cardiologia,26,0.516,78,1.0,0.032,1,8670.44,30-49,Urgência
2022,7,Hospital Regional Norte,Clínica Médica,27,0.938,245,3.3,0.024,1,7673.1,15-29,Urgência
2022,7,Hospital Regional Sul,Clínica Médica,72,0.967,149,10.0,0.106,5,3743.09,50-64,Urgência
2022,7,Hospital Regional Sul,Cirurgia Geral,59,0.816,119,4.0,0.18,6,4108.89,15-29,Urgência
2022,7,Hospital Regional Sul,Ortopedia,48,0.98,136,5.8,0.054,3,3753.13,15-29,Eletiva
2022,7,Hospital Regional Sul,Oncologia,63,0.66,64,5.5,0.081,3,6333.71,50-64,Urgência
2022,7,Hospital Regional Sul,Cardiologia,62,0.674,95,7.5,0.079,2,4190.41,65+,Urgência
2022,7,Hospital Universitário,Cardiologia,79,0.853,141,7.1,0.081,1,3449.88,65+,Urgência
2022,7,Hospital Universitário,Cirurgia Geral,41,0.98,117,4.0,0.132,1,2127.96,50-64,Urgência
2022,7,Hospital Universitário,Oncologia,69,0.716,92,3.2,0.138,1,1563.74,0-14,Urgência
2022,7,Hospital Universitário,Neurologia,27,0.794,57,8.0,0.092,3,3819.67,30-49,Urgência
2022,7,Hospital Universitário,Ortopedia,64,0.682,120,5.5,0.098,2,1854.0,0-14,Eletiva
2022,7,Hospital Municipal Centro,Obstetrícia,80,0.793,113,1.0,0.078,2,3539.18,15-29,Eletiva
2022,7,Hospital Municipal Centro,Pediatria,73,0.894,122,4.4,0.064,6,4896.96,50-64,Urgência
2022,7,Hospital Municipal Centro,Cirurgia Geral,68,0.98,184,1.0,0.056,7,5154.78,65+,Urgência
2022,7,Hospital Municipal Centro,Cardiologia,51,0.652,59,5.8,0.032,0,4496.83,15-29,Urgência
2022,7,Hospital Municipal Centro,Neurologia,53,0.842,103,2.8,0.04,3,3258.61,0-14,Urgência
2022,7,Hospital Municipal Centro,Clínica Médica,40,0.731,74,7.2,0.082,1,3067.6,65+,Urgência
2022,7,Hospital Municipal Leste,Cardiologia,25,0.706,113,7.7,0.025,5,6400.76,65+,Eletiva
2022,7,Hospital Municipal Leste,Cirurgia Geral,18,0.874,148,1.0,0.053,5,12030.17,50-64,Urgência
2022,7,Hospital Municipal Leste,Pediatria,28,0.405,101,5.5,0.067,0,6817.89,50-64,Urgência
2022,7,Hospital Municipal Leste,Ortopedia,20,0.947,111,2.0,0.088,1,7758.57,65+,Urgência
2022,7,Hospital Maternidade Vida,Clínica Médica,56,0.646,63,3.8,0.087,1,2963.42,50-64,Urgência
2022,7,Hospital Maternidade Vida,Ortopedia,44,0.677,72,1.0,0.103,3,2446.5,30-49,Urgência
2022,7,Hospital Maternidade Vida,Oncologia,60,0.707,121,3.8,0.112,4,2934.92,30-49,Urgência
2022,7,Hospital Maternidade Vida,Pediatria,37,0.961,100,6.6,0.0,2,2286.91,50-64,Urgência
2022,7,Hospital Maternidade Vida,Cirurgia Geral,30,0.81,63,6.0,0.03,0,3375.46,15-29,Urgência
2022,7,Hospital Pronto-Socorro 24h,Cirurgia Geral,55,0.753,65,5.9,0.032,2,3488.27,65+,Eletiva
2022,7,Hospital Pronto-Socorro 24h,Clínica Médica,25,0.659,32,1.2,0.081,1,3128.36,15-29,Urgência
2022,7,Hospital Pronto-Socorro 24h,Ortopedia,22,0.755,41,6.9,0.053,0,3905.39,65+,Urgência
2022,7,Hospital Clínica Esperança,Pediatria,35,0.892,250,3.6,0.119,5,7179.32,50-64,Urgência
2022,7,Hospital Clínica Esperança,Obstetrícia,24,0.851,98,5.6,0.058,2,10733.74,50-64,Urgência
2022,7,Hospital Clínica Esperança,Cardiologia,15,0.821,107,1.1,0.055,2,8475.2,50-64,Urgência
2022,7,Hospital Clínica Esperança,Cirurgia Geral,23,0.713,89,1.0,0.073,1,4966.59,65+,Urgência
2022,7,Hospital Clínica Esperança,Ortopedia,21,0.846,117,4.2,0.056,2,5508.81,0-14,Urgência
2022,7,Hospital Clínica Esperança,Oncologia,18,0.746,67,5.2,0.082,2,7012.62,50-64,Urgência
2022,7,Hospital Hospital do Coração,Obstetrícia,73,0.8,110,4.1,0.041,4,4385.88,30-49,Urgência
2022,7,Hospital Hospital do Coração,Ortopedia,73,0.98,108,9.4,0.07,0,5298.57,15-29,Urgência
2022,7,Hospital Hospital do Coração,Oncologia,32,0.6,43,6.5,0.125,1,3138.8,30-49,Eletiva
2022,7,Hospital Hospital do Coração,Clínica Médica,60,0.706,109,5.4,0.03,4,4295.44,30-49,Eletiva
2022,7,Hospital Hospital do Coração,Pediatria,43,0.98,76,2.3,0.123,3,3226.88,30-49,Urgência
2022,7,Hospital Hospital do Coração,Cardiologia,45,0.865,104,6.2,0.081,3,2389.36,65+,Eletiva
2022,7,Hospital Oncológico,Cirurgia Geral,63,0.596,112,1.6,0.07,2,2543.89,0-14,Eletiva
2022,7,Hospital Oncológico,Oncologia,51,0.653,61,9.9,0.072,1,1691.93,50-64,Eletiva
2022,7,Hospital Oncológico,Neurologia,21,0.758,27,3.3,0.117,0,2727.96,50-64,Eletiva
2022,7,Hospital Oncológico,Ortopedia,56,0.838,83,3.2,0.133,2,5362.92,65+,Eletiva
2022,7,Hospital Oncológico,Clínica Médica,24,0.671,43,5.0,0.037,1,3692.53,15-29,Urgência
2022,7,Hospital Infantil Anjo,Ortopedia,32,0.659,48,2.3,0.081,0,2924.53,30-49,Urgência
2022,7,Hospital Infantil Anjo,Pediatria,26,0.756,54,5.4,,2,3841.84,0-14,Urgência
2022,7,Hospital Infantil Anjo,Obstetrícia,56,0.932,128,3.3,0.11,2,2561.5,0-14,Urgência
2022,7,Hospital Infantil Anjo,Clínica Médica,34,0.764,75,4.9,0.092,3,3814.18,0-14,Urgência
2022,7,Hospital Infantil Anjo,Oncologia,55,0.769,110,9.1,0.033,3,3166.7,65+,Urgência
2022,7,Hospital Ortopédico Plus,Cirurgia Geral,24,0.98,38,3.3,0.072,0,3953.79,15-29,Eletiva
2022,7,Hospital Ortopédico Plus,Neurologia,55,0.936,135,4.5,0.09,2,2779.86,50-64,Urgência
2022,7,Hospital Ortopédico Plus,Pediatria,76,0.969,171,8.2,0.021,5,2177.02,30-49,Urgência
2022,7,Hospital Saúde Mental,Obstetrícia,58,0.766,82,3.2,0.069,0,2987.09,30-49,Urgência
2022,7,Hospital Saúde Mental,Ortopedia,48,0.802,59,5.5,0.078,1,4889.55,0-14,Urgência
2022,7,Hospital Saúde Mental,Oncologia,34,0.98,60,3.8,0.143,3,2852.18,65+,Eletiva
2022,7,Hospital Saúde Mental,Neurologia,26,0.909,40,6.1,0.045,1,3694.7,0-14,Urgência
2022,7,Hospital Saúde Mental,Pediatria,56,0.98,157,5.1,0.016,5,2906.08,65+,Urgência
2022,8,Hospital São José,Clínica Médica,69,0.913,127,7.0,0.097,2,4862.05,15-29,Urgência
2022,8,Hospital São José,Obstetrícia,60,0.541,86,3.9,0.103,4,3818.85,15-29,Urgência
2022,8,Hospital São José,Cardiologia,52,0.698,91,4.1,,2,3523.35,0-14,Eletiva
2022,8,Hospital São José,Ortopedia,47,0.563,51,4.5,0.093,2,4145.3,0-14,Urgência
2022,8,Hospital São José,Oncologia,36,0.842,80,,0.095,2,2422.51,65+,Eletiva
2022,8,Hospital Santa Casa,Ortopedia,40,0.669,67,4.4,0.071,1,3992.65,15-29,Urgência
2022,8,Hospital Santa Casa,Clínica Médica,42,0.698,57,5.2,0.135,1,4578.47,15-29,Urgência
2022,8,Hospital Santa Casa,Pediatria,22,0.712,45,5.9,0.141,1,4841.17,0-14,Urgência
2022,8,Hospital Santa Casa,Oncologia,67,0.98,189,7.5,0.13,1,5032.78,0-14,Urgência
2022,8,Hospital Regional Norte,Oncologia,31,0.736,196,1.0,0.0,4,4337.86,65+,Urgência
2022,8,Hospital Regional Norte,Clínica Médica,20,0.795,116,6.1,0.0,4,10964.59,30-49,Urgência
2022,8,Hospital Regional Norte,Pediatria,24,0.792,184,5.8,0.119,6,6937.33,65+,Urgência
2022,8,Hospital Regional Norte,Cirurgia Geral,21,0.587,88,5.5,0.081,4,5727.36,30-49,Urgência
2022,8,Hospital Regional Norte,Cardiologia,35,0.824,223,,0.076,9,7855.83,0-14,Urgência
2022,8,Hospital Regional Norte,Neurologia,19,0.655,75,7.6,0.02,2,9543.02,65+,Eletiva
2022,8,Hospital Regional Sul,Cardiologia,61,0.589,61,1.2,0.062,2,2846.52,65+,Eletiva
2022,8,Hospital Regional Sul,Oncologia,47,0.98,79,5.3,0.161,1,2974.66,0-14,Eletiva
2022,8,Hospital Regional Sul,Pediatria,40,0.86,94,5.9,0.088,1,5939.98,50-64,Urgência
2022,8,Hospital Regional Sul,Ortopedia,48,0.714,84,1.0,0.078,1,3701.91,0-14,Urgência
2022,8,Hospital Regional Sul,Cirurgia Geral,58,0.779,106,5.7,0.109,2,2628.56,50-64,Eletiva
2022,8,Hospital Regional Sul,Clínica Médica,52,0.797,102,3.2,0.096,4,2909.94,15-29,Urgência
2022,8,Hospital Universitário,Clínica Médica,24,0.732,31,8.1,0.068,0,2476.12,50-64,Eletiva
2022,8,Hospital Universitário,Pediatria,47,0.691,84,5.9,0.055,3,2240.81,65+,Urgência
2022,8,Hospital Universitário,Ortopedia,53,0.593,52,1.0,0.102,1,2978.33,65+,Urgência
2022,8,Hospital Universitário,Cirurgia Geral,67,0.835,148,6.1,0.105,4,1570.72,30-49,Urgência
2022,8,Hospital Universitário,Cardiologia,30,0.812,52,4.9,0.071,1,3441.05,50-64,Urgência
2022,8,Hospital Universitário,Oncologia,66,0.644,101,5.5,0.12,1,2808.1,0-14,Eletiva
