manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro
MAN-00269,VEI-0030,Caminhão,2017,2024-11-03,Preventiva,Pneus,722.66,12.2,149689
MAN-00270,VEI-0157,Van,2019,2024-03-28,Corretiva,Transmissão,3431.22,28.7,150049
MAN-00271,VEI-0049,Caminhão,2016,2024-08-20,Preventiva,Transmissão,2583.2,16.8,172586
MAN-00272,VEI-0092,Caminhão,2023,2024-07-28,Preventiva,Transmissão,3862.16,12.1,330733
MAN-00273,VEI-0006,Caminhão,2018,2024-09-23,Corretiva,Direção,820.65,16.9,194020
MAN-00274,VEI-0175,Utilitário,2023,2023-08-12,Corretiva,Elétrica,451.27,24.3,223719
MAN-00275,VEI-0077,Van,2018,2024-02-26,Corretiva,Elétrica,604.51,17.6,100700
MAN-00276,VEI-0170,Van,2023,2023-11-25,Corretiva,Suspensão,666.58,27.3,179689
MAN-00277,VEI-0136,Van,2015,2024-06-28,Preventiva,Suspensão,1570.42,8.6,339820
MAN-00278,VEI-0160,Van,2021,2024-09-05,Corretiva,Suspensão,960.52,10.2,201572
MAN-00279,VEI-0003,Van,2019,2024-07-16,Corretiva,Motor,2892.32,25.7,84274
MAN-00280,VEI-0020,Caminhão,2020,2023-09-26,Corretiva,Elétrica,901.57,,347980
MAN-00281,VEI-0184,Caminhão,2016,2024-03-08,Preventiva,Direção,579.61,10.6,364617
MAN-00282,VEI-0157,Van,2019,2024-08-09,Corretiva,Arrefecimento,713.47,20.1,166218
MAN-00283,VEI-0181,Van,2015,2023-09-19,Preventiva,Freios,338.64,14.9,250943
MAN-00284,VEI-0142,Utilitário,2018,2024-07-01,Corretiva,Suspensão,1431.67,14.0,201488
MAN-00285,VEI-0079,Caminhão,2021,2024-05-31,Preventiva,Freios,528.55,17.1,187139
MAN-00286,VEI-0184,Caminhão,2016,2024-05-03,Corretiva,Motor,2412.79,27.4,337359
MAN-00287,VEI-0173,Van,2017,2023-09-20,Preventiva,Suspensão,360.2,13.4,58401
MAN-00288,VEI-0158,Utilitário,2015,2024-05-13,Corretiva,Direção,945.38,9.3,346872
MAN-00289,VEI-0152,Caminhão,2021,2024-07-03,Preventiva,Freios,654.23,7.1,85379
MAN-00290,VEI-0030,Caminhão,2017,2024-11-01,Corretiva,Direção,490.61,33.1,125436
MAN-00291,VEI-0007,Utilitário,2020,2023-12-25,Corretiva,Elétrica,602.37,20.5,245439
MAN-00292,VEI-0064,Caminhão,2020,2024-03-16,Corretiva,Elétrica,711.28,22.8,331516
MAN-00293,VEI-0122,Van,2018,2024-06-18,Corretiva,Elétrica,393.18,28.2,88300
MAN-00294,VEI-0162,Van,2021,2023-08-29,Corretiva,Transmissão,3423.42,32.2,223512
MAN-00295,VEI-0123,Utilitário,2023,2024-04-27,Preventiva,Arrefecimento,428.07,15.2,276483
MAN-00296,VEI-0160,Van,2021,2023-10-28,Corretiva,Elétrica,753.8,27.4,146373
MAN-00297,VEI-0020,Caminhão,2020,2024-06-03,Preventiva,Direção,747.48,8.3,376579
MAN-00298,VEI-0187,Caminhão,2022,2024-08-18,Preventiva,Freios,530.96,3.5,284522
MAN-00299,VEI-0022,Utilitário,2017,2023-10-01,Corretiva,Elétrica,703.97,26.2,139748
MAN-00300,VEI-0035,Caminhão,2017,2024-11-02,Preventiva,Pneus,1554.03,1.7,27917
MAN-00301,VEI-0166,Caminhão,2022,2024-10-28,Corretiva,Motor,3245.69,22.6,55266
MAN-00302,VEI-0120,Van,2023,2024-11-04,Corretiva,Arrefecimento,724.27,22.9,170885
MAN-00303,VEI-0049,Caminhão,2016,2024-08-23,Corretiva,Arrefecimento,506.11,22.5,166999
MAN-00304,VEI-0010,Caminhão,2022,2023-11-05,Corretiva,Elétrica,475.21,21.0,59836
MAN-00305,VEI-0062,Utilitário,2022,2024-11-27,Preventiva,Freios,456.49,9.0,210723
MAN-00306,VEI-0188,Caminhão,2016,2023-09-06,Preventiva,Suspensão,618.47,6.1,172102
MAN-00307,VEI-0012,Utilitário,2022,2024-06-01,Corretiva,Motor,3088.78,30.0,285670
MAN-00308,VEI-0161,Van,2018,2023-09-08,Preventiva,Elétrica,97.68,22.0,204530
MAN-00309,VEI-0110,Caminhão,2018,2024-05-02,Corretiva,Elétrica,620.95,24.2,30693
MAN-00310,VEI-0074,Caminhão,2022,2024-03-17,Corretiva,Freios,829.96,28.7,206089
MAN-00311,VEI-0087,Caminhão,2018,2023-10-06,Corretiva,Direção,1126.42,25.6,246969
MAN-00312,VEI-0103,Utilitário,2023,2024-10-18,Preventiva,Pneus,992.97,1.0,229720
MAN-00313,VEI-0052,Caminhão,2021,2024-06-12,Preventiva,Elétrica,369.91,12.8,294343
MAN-00314,VEI-0136,Van,2015,2024-07-07,Corretiva,Motor,1742.83,29.2,358095
MAN-00315,VEI-0044,Utilitário,2019,2023-07-17,Corretiva,Freios,594.9,29.8,219497
MAN-00316,VEI-0065,Van,2016,2024-04-04,Corretiva,Direção,934.71,32.3,302205
MAN-00317,VEI-0101,Van,2019,2024-09-29,Corretiva,Direção,730.74,29.7,277972
MAN-00318,VEI-0034,Caminhão,2018,2024-06-05,Corretiva,Transmissão,3229.72,21.4,231743
MAN-00319,VEI-0018,Caminhão,2019,2024-05-27,Corretiva,Direção,1288.64,18.9,231012
MAN-00320,VEI-0004,Caminhão,2020,2024-03-10,Corretiva,Arrefecimento,1062.56,18.3,174256
MAN-00321,VEI-0093,Van,2018,2024-12-07,Preventiva,Pneus,798.96,7.9,271300
MAN-00322,VEI-0029,Van,2021,2024-10-29,Corretiva,Transmissão,2968.29,29.4,68582
MAN-00323,VEI-0157,Van,2019,2024-10-07,Preventiva,Suspensão,599.22,1.0,160675
MAN-00324,VEI-0111,Caminhão,2020,2023-11-16,Corretiva,Elétrica,746.07,26.7,193876
MAN-00325,VEI-0116,Van,2019,2023-12-27,Corretiva,Suspensão,1556.44,18.4,86295
MAN-00326,VEI-0125,Van,2018,2023-07-31,Preventiva,Transmissão,2114.2,,211687
MAN-00327,VEI-0100,Van,2021,2024-03-29,Corretiva,Pneus,2270.09,19.7,232762
MAN-00328,VEI-0101,Van,2019,2023-11-21,Preventiva,Freios,250.98,11.5,325593
MAN-00329,VEI-0133,Utilitário,2018,2023-08-18,Corretiva,Direção,1025.09,17.8,145421
MAN-00330,VEI-0020,Caminhão,2020,2023-09-08,Corretiva,Pneus,1823.21,23.3,379380
MAN-00331,VEI-0084,Utilitário,2022,2023-11-08,Preventiva,Motor,1368.51,6.9,169287
MAN-00332,VEI-0110,Caminhão,2018,2024-06-13,Corretiva,Motor,2789.7,34.0,92466
MAN-00333,VEI-0060,Utilitário,2015,2023-12-15,Preventiva,Suspensão,723.2,14.9,159395
MAN-00334,VEI-0180,Caminhão,2016,2024-10-07,Corretiva,Freios,606.87,,169555
MAN-00335,VEI-0123,Utilitário,2023,2024-10-31,Preventiva,Motor,1554.64,10.2,284761
MAN-00336,VEI-0131,Utilitário,2022,2023-07-30,Corretiva,Transmissão,2936.76,,32316
MAN-00337,VEI-0064,Caminhão,2020,2024-05-22,Corretiva,Arrefecimento,302.24,22.4,321987
MAN-00338,VEI-0043,Utilitário,2022,2023-07-19,Preventiva,Arrefecimento,369.06,2.8,279153
MAN-00339,VEI-0026,Van,2018,2023-07-28,Corretiva,Motor,2650.65,18.5,252662
MAN-00340,VEI-0033,Van,2017,2024-11-05,Preventiva,Suspensão,449.7,7.9,240363
MAN-00341,VEI-0133,Utilitário,2018,2024-10-02,Corretiva,Freios,824.62,,159967
MAN-00342,VEI-0016,Caminhão,2022,2024-08-08,Preventiva,Pneus,51.52,14.2,199731
MAN-00343,VEI-0159,Caminhão,2021,2023-09-02,Corretiva,Direção,569.78,28.6,253012
MAN-00344,VEI-0044,Utilitário,2019,2023-07-27,Preventiva,Suspensão,856.75,6.9,230385
MAN-00345,VEI-0163,Van,2017,2023-10-25,Corretiva,Arrefecimento,553.02,26.1,81929
MAN-00346,VEI-0015,Utilitário,2023,2024-08-20,Corretiva,Transmissão,3415.87,,310695
MAN-00347,VEI-0126,Van,2020,2024-01-28,Corretiva,Freios,1225.35,19.1,195756
MAN-00348,VEI-0077,Van,2018,2023-12-19,Preventiva,Freios,410.63,4.6,78611
MAN-00349,VEI-0169,Van,2017,2024-04-25,Corretiva,Freios,1015.74,33.9,195925
MAN-00350,VEI-0056,Utilitário,2018,2024-12-24,Corretiva,Motor,2010.28,20.9,70663
MAN-00351,VEI-0065,Van,2016,2024-09-28,Preventiva,Arrefecimento,450.71,1.0,298312
MAN-00352,VEI-0108,Utilitário,2021,2023-10-16,Preventiva,Transmissão,1862.54,13.5,322710
MAN-00353,VEI-0191,Utilitário,2022,2023-08-22,Preventiva,Arrefecimento,347.67,12.3,138461
MAN-00354,VEI-0140,Caminhão,2023,2023-08-08,Corretiva,Pneus,1482.09,22.4,166260
MAN-00355,VEI-0132,Caminhão,2018,2023-11-13,Corretiva,Suspensão,1165.0,27.1,347884
MAN-00356,VEI-0037,Caminhão,2016,2023-08-08,Corretiva,Elétrica,690.73,34.9,182489
MAN-00357,VEI-0089,Caminhão,2022,2024-02-06,Preventiva,Freios,666.99,3.8,350601
MAN-00358,VEI-0033,Van,2017,2023-12-08,Corretiva,Arrefecimento,344.94,14.6,196630
MAN-00359,VEI-0055,Utilitário,2023,2024-10-29,Preventiva,Transmissão,1194.27,4.5,259126
MAN-00360,VEI-0162,Van,2021,2023-10-16,Corretiva,Motor,3038.42,23.7,204410
MAN-00361,VEI-0134,Utilitário,2018,2023-11-29,Preventiva,Motor,1649.26,8.3,260557
MAN-00362,VEI-0039,Utilitário,2018,2024-10-11,Preventiva,Elétrica,335.91,15.9,132416
MAN-00363,VEI-0163,Van,2017,2024-04-08,Corretiva,Elétrica,457.44,31.0,84007
MAN-00364,VEI-0173,Van,2017,2024-07-18,Corretiva,Elétrica,250.57,32.1,60265
MAN-00365,VEI-0031,Caminhão,2020,2024-12-04,Corretiva,Freios,471.84,21.5,109024
MAN-00366,VEI-0048,Utilitário,2022,2023-12-24,Corretiva,Elétrica,398.96,31.2,95330
MAN-00367,VEI-0018,Caminhão,2019,2024-11-29,Preventiva,Pneus,1372.39,14.9,235643
MAN-00368,VEI-0081,Caminhão,2015,2023-11-25,Preventiva,Suspensão,927.95,12.2,129254
MAN-00369,VEI-0199,Van,2022,2024-02-16,Corretiva,Motor,1730.03,17.4,363204
MAN-00370,VEI-0064,Caminhão,2020,2024-04-17,Corretiva,Transmissão,2674.77,11.7,340452
MAN-00371,VEI-0163,Van,2017,2024-09-01,Preventiva,Freios,739.87,10.1,22801
MAN-00372,VEI-0200,Caminhão,2019,2024-08-22,Corretiva,Elétrica,585.6,27.4,265308
MAN-00373,VEI-0159,Caminhão,2021,2024-03-03,Corretiva,Suspensão,1107.62,26.0,249136
MAN-00374,VEI-0085,Caminhão,2016,2024-05-08,Corretiva,Transmissão,3048.77,28.0,194972
MAN-00375,VEI-0034,Caminhão,2018,2024-03-10,Corretiva,Pneus,1950.41,23.9,170837
MAN-00376,VEI-0080,Van,2019,2024-03-04,Corretiva,Motor,2288.12,16.8,113248
MAN-00377,VEI-0140,Caminhão,2023,2024-07-07,Corretiva,Pneus,855.97,24.2,187449
MAN-00378,VEI-0066,Van,2020,2024-09-02,Preventiva,Suspensão,766.39,8.8,78406
MAN-00379,VEI-0156,Utilitário,2020,2024-01-02,Corretiva,Direção,1056.88,27.3,120652
MAN-00380,VEI-0117,Van,2016,2024-06-12,Corretiva,Elétrica,681.68,22.6,180186
MAN-00381,VEI-0017,Utilitário,2018,2024-02-05,Preventiva,Transmissão,1291.73,8.3,194303
MAN-00382,VEI-0074,Caminhão,2022,2023-08-30,Corretiva,Elétrica,575.92,24.3,213593
MAN-00383,VEI-0109,Van,2022,2024-05-31,Corretiva,Suspensão,694.16,22.1,263136
MAN-00384,VEI-0025,Caminhão,2018,2024-11-29,Preventiva,Arrefecimento,433.53,13.5,259975
MAN-00385,VEI-0146,Utilitário,2021,2023-10-26,Preventiva,Arrefecimento,308.1,3.4,316268
MAN-00386,VEI-0100,Van,2021,2024-07-05,Corretiva,Freios,1173.49,18.8,271269
MAN-00387,VEI-0090,Utilitário,2022,2023-07-23,Corretiva,Freios,1190.21,22.0,138442
MAN-00388,VEI-0147,Utilitário,2019,2024-08-19,Preventiva,Elétrica,500.73,22.3,284233
MAN-00389,VEI-0011,Utilitário,2016,2024-04-08,Corretiva,Motor,2000.07,20.2,204986
MAN-00390,VEI-0106,Caminhão,2020,2024-07-09,Corretiva,Pneus,1579.98,24.0,210372
MAN-00391,VEI-0196,Van,2019,2023-09-01,Corretiva,Elétrica,326.44,18.6,131363
MAN-00392,VEI-0169,Van,2017,2024-09-04,Corretiva,Motor,2123.91,13.9,207320
MAN-00393,VEI-0046,Caminhão,2020,2024-08-12,Preventiva,Direção,309.44,9.3,231292
MAN-00394,VEI-0088,Van,2015,2024-07-07,Corretiva,Suspensão,563.94,22.4,167252
MAN-00395,VEI-0179,Van,2021,2024-11-20,Corretiva,Direção,853.26,31.8,342500
MAN-00396,VEI-0134,Utilitário,2018,2024-09-16,Corretiva,Transmissão,3789.96,28.0,236066
MAN-00397,VEI-0125,Van,2018,2024-11-24,Preventiva,Direção,553.59,12.6,250174
MAN-00398,VEI-0025,Caminhão,2018,2024-02-08,Corretiva,Pneus,945.16,17.7,276233
MAN-00399,VEI-0039,Utilitário,2018,2024-10-22,Corretiva,Suspensão,1416.57,21.7,105951
MAN-00400,VEI-0146,Utilitário,2021,2024-10-08,Corretiva,Motor,2932.95,25.9,283625
MAN-00401,VEI-0141,Van,2017,2024-08-29,Corretiva,Suspensão,1855.37,27.7,250861
MAN-00402,VEI-0090,Utilitário,2022,2023-11-10,Preventiva,Elétrica,464.31,10.6,119484
MAN-00403,VEI-0089,Caminhão,2022,2024-10-16,Corretiva,Arrefecimento,562.38,32.1,388927
MAN-00404,VEI-0052,Caminhão,2021,2024-08-01,Preventiva,Freios,50.0,4.2,306953
MAN-00405,VEI-0092,Caminhão,2023,2024-07-18,Preventiva,Elétrica,358.63,12.1,341212
MAN-00406,VEI-0133,Utilitário,2018,2024-07-11,Preventiva,Freios,50.0,7.5,177290
MAN-00407,VEI-0071,Utilitário,2021,2023-08-06,Preventiva,Transmissão,3582.09,19.1,201708
MAN-00408,VEI-0014,Caminhão,2023,2024-02-11,Corretiva,Freios,369.68,23.1,320578
MAN-00409,VEI-0082,Caminhão,2019,2024-04-28,Corretiva,Direção,451.95,25.3,63254
MAN-00410,VEI-0181,Van,2015,2023-10-01,Preventiva,Direção,544.89,1.0,298297
MAN-00411,VEI-0052,Caminhão,2021,2024-04-28,Corretiva,Arrefecimento,819.01,30.5,290584
MAN-00412,VEI-0109,Van,2022,2024-01-13,Corretiva,Transmissão,2233.97,22.9,236514
MAN-00413,VEI-0154,Utilitário,2018,2023-09-24,Corretiva,Motor,1886.98,20.8,320848
MAN-00414,VEI-0070,Van,2020,2024-11-15,Corretiva,Direção,368.97,23.2,299210
MAN-00415,VEI-0165,Caminhão,2020,2024-12-12,Corretiva,Arrefecimento,374.16,23.5,78740
MAN-00416,VEI-0048,Utilitário,2022,2024-07-18,Corretiva,Elétrica,640.67,27.0,125062
MAN-00417,VEI-0177,Caminhão,2017,2024-03-13,Corretiva,Motor,2360.99,27.5,374109
MAN-00418,VEI-0019,Van,2015,2023-08-25,Corretiva,Direção,1016.08,24.7,191732
MAN-00419,VEI-0191,Utilitário,2022,2024-03-16,Corretiva,Direção,1115.89,29.2,163805
MAN-00420,VEI-0096,Van,2016,2024-05-17,Corretiva,Arrefecimento,827.68,29.1,350478
MAN-00421,VEI-0009,Utilitário,2019,2024-12-27,Corretiva,Elétrica,877.9,24.9,237520
MAN-00422,VEI-0095,Utilitário,2023,2023-10-23,Corretiva,Direção,728.96,21.3,93585
MAN-00423,VEI-0116,Van,2019,2024-03-02,Preventiva,Direção,683.26,13.4,131273
MAN-00424,VEI-0035,Caminhão,2017,2023-08-30,Preventiva,Motor,1324.66,2.2,41817
MAN-00425,VEI-0169,Van,2017,2024-12-25,Corretiva,Arrefecimento,855.69,27.4,182456
MAN-00426,VEI-0097,Van,2015,2024-04-15,Preventiva,Suspensão,130.22,18.1,232768
MAN-00427,VEI-0001,Van,2019,2024-04-29,Corretiva,Arrefecimento,780.01,24.1,312073
MAN-00428,VEI-0032,Caminhão,2023,2024-05-25,Corretiva,Elétrica,1031.94,23.6,187657
MAN-00429,VEI-0019,Van,2015,2024-09-08,Corretiva,Elétrica,374.9,37.9,154254
MAN-00430,VEI-0184,Caminhão,2016,2024-01-14,Corretiva,Pneus,1338.39,28.2,313172
MAN-00431,VEI-0112,Utilitário,2022,2023-07-18,Preventiva,Arrefecimento,144.77,9.4,88639
MAN-00432,VEI-0165,Caminhão,2020,2023-12-03,Preventiva,Freios,847.31,1.0,116584
MAN-00433,VEI-0051,Van,2016,2023-11-25,Corretiva,Transmissão,1841.31,29.4,328095
MAN-00434,VEI-0069,Caminhão,2016,2024-06-24,Corretiva,Transmissão,3864.82,28.9,75729
MAN-00435,VEI-0112,Utilitário,2022,2023-11-10,Corretiva,Direção,1078.12,23.8,106861
MAN-00436,VEI-0013,Caminhão,2015,2024-11-12,Corretiva,Pneus,534.95,18.5,179465
MAN-00437,VEI-0081,Caminhão,2015,2024-05-30,Corretiva,Elétrica,574.22,26.6,96560
MAN-00438,VEI-0031,Caminhão,2020,2024-02-17,Preventiva,Suspensão,50.0,6.9,130420
MAN-00439,VEI-0040,Van,2023,2023-07-10,Corretiva,Direção,790.28,22.4,129752
MAN-00440,VEI-0037,Caminhão,2016,2023-10-01,Corretiva,Motor,2791.32,23.5,216130
MAN-00441,VEI-0137,Utilitário,2019,2023-07-02,Corretiva,Pneus,913.31,23.7,37668
MAN-00442,VEI-0041,Utilitário,2020,2024-09-01,Corretiva,Freios,1007.29,17.4,228189
MAN-00443,VEI-0012,Utilitário,2022,2024-06-03,Corretiva,Transmissão,4330.6,25.7,283544
MAN-00444,VEI-0051,Van,2016,2024-03-26,Preventiva,Transmissão,1615.8,7.6,297484
MAN-00445,VEI-0176,Caminhão,2018,2024-11-15,Corretiva,Pneus,1981.14,22.6,194387
MAN-00446,VEI-0107,Van,2023,2023-08-20,Corretiva,Arrefecimento,930.07,24.2,170955
MAN-00447,VEI-0079,Caminhão,2021,2023-07-01,Corretiva,Suspensão,1103.48,11.2,127897
MAN-00448,VEI-0083,Caminhão,2015,2023-11-04,Corretiva,Direção,1038.37,29.4,83022
MAN-00449,VEI-0061,Caminhão,2019,2023-10-20,Preventiva,Suspensão,1055.92,11.1,96047
MAN-00450,VEI-0012,Utilitário,2022,2023-10-24,Corretiva,Pneus,1278.98,30.7,302906
MAN-00451,VEI-0165,Caminhão,2020,2024-04-15,Corretiva,Motor,2872.38,,54167
MAN-00452,VEI-0154,Utilitário,2018,2024-02-23,Corretiva,Transmissão,33007.65,18.8,364124
MAN-00453,VEI-0059,Van,2016,2024-03-27,Preventiva,Arrefecimento,514.73,2.5,51469
MAN-00454,VEI-0191,Utilitário,2022,2024-12-06,Corretiva,Pneus,2402.52,31.3,127237
MAN-00455,VEI-0034,Caminhão,2018,2024-02-17,Preventiva,Freios,394.96,9.3,178102
MAN-00456,VEI-0187,Caminhão,2022,2024-01-28,Corretiva,Motor,3281.25,28.4,236139
MAN-00457,VEI-0200,Caminhão,2019,2023-07-06,Corretiva,Pneus,2046.82,20.4,248197
MAN-00458,VEI-0072,Caminhão,2016,2024-11-09,Preventiva,Elétrica,278.36,1.0,314219
MAN-00459,VEI-0187,Caminhão,2022,2024-05-25,Preventiva,Transmissão,1141.69,16.3,279810
MAN-00460,VEI-0197,Caminhão,2020,2024-07-28,Corretiva,Arrefecimento,922.31,21.9,282148
MAN-00461,VEI-0104,Caminhão,2015,2023-07-16,Corretiva,Suspensão,1265.93,26.7,164025
MAN-00462,VEI-0186,Caminhão,2021,2023-11-17,Corretiva,Transmissão,1468.97,23.9,320756
MAN-00463,VEI-0151,Van,2016,2023-12-22,Preventiva,Elétrica,435.81,14.3,105241
MAN-00464,VEI-0062,Utilitário,2022,2024-09-21,Corretiva,Arrefecimento,322.47,23.4,252543
MAN-00465,VEI-0080,Van,2019,2024-02-18,Corretiva,Transmissão,3495.56,33.3,99446
MAN-00466,VEI-0183,Caminhão,2019,2024-10-05,Preventiva,Direção,398.04,8.5,262337
MAN-00467,VEI-0167,Caminhão,2019,2023-12-02,Preventiva,Direção,467.33,10.5,53204
MAN-00468,VEI-0002,Van,2017,2024-03-12,Corretiva,Elétrica,355.75,33.7,388717
MAN-00469,VEI-0080,Van,2019,2024-02-29,Corretiva,Pneus,1597.27,25.8,70409
MAN-00470,VEI-0035,Caminhão,2017,2024-08-23,Preventiva,Motor,1740.12,14.8,96562
MAN-00471,VEI-0037,Caminhão,2016,2023-12-25,Preventiva,Elétrica,243.4,1.8,202954
MAN-00472,VEI-0085,Caminhão,2016,2024-04-05,Corretiva,Motor,2664.84,21.3,189152
MAN-00473,VEI-0052,Caminhão,2021,2024-03-08,Corretiva,Motor,3391.63,31.4,288217
MAN-00474,VEI-0014,Caminhão,2023,2024-09-20,Preventiva,Pneus,1298.24,7.0,329227
MAN-00475,VEI-0142,Utilitário,2018,2024-06-21,Corretiva,Pneus,1391.35,25.8,189323
MAN-00476,VEI-0094,Caminhão,2015,2024-04-23,Corretiva,Direção,1120.12,22.2,206573
MAN-00477,VEI-0121,Utilitário,2015,2024-10-16,Corretiva,Elétrica,651.23,30.7,239453
MAN-00478,VEI-0084,Utilitário,2022,2023-07-05,Corretiva,Freios,1007.34,22.1,194309
MAN-00479,VEI-0184,Caminhão,2016,2023-10-27,Preventiva,Pneus,1482.19,6.5,326678
MAN-00480,VEI-0100,Van,2021,2024-05-25,Corretiva,Freios,984.72,32.3,248792
MAN-00481,VEI-0184,Caminhão,2016,2023-10-23,Preventiva,Elétrica,301.55,1.9,345099
MAN-00482,VEI-0140,Caminhão,2023,2024-11-12,Corretiva,Elétrica,741.18,33.9,180098
MAN-00483,VEI-0178,Van,2019,2023-08-24,Corretiva,Freios,847.05,15.5,301516
MAN-00484,VEI-0146,Utilitário,2021,2024-09-03,Preventiva,Freios,727.32,14.7,323244
MAN-00485,VEI-0016,Caminhão,2022,2023-10-28,Corretiva,Motor,2286.64,18.4,203207
MAN-00486,VEI-0024,Van,2018,2023-09-17,Corretiva,Elétrica,866.25,14.3,145079
MAN-00487,VEI-0109,Van,2022,2024-06-13,Corretiva,Freios,469.55,25.0,247321
MAN-00488,VEI-0050,Caminhão,2021,2024-06-21,Preventiva,Elétrica,410.55,2.9,350173
MAN-00489,VEI-0039,Utilitário,2018,2024-04-14,Preventiva,Direção,799.81,12.3,140475
MAN-00490,VEI-0107,Van,2023,2024-02-25,Preventiva,Pneus,1094.02,10.0,204350
MAN-00491,VEI-0154,Utilitário,2018,2023-12-12,Corretiva,Arrefecimento,618.58,18.8,360054
MAN-00492,VEI-0173,Van,2017,2023-11-23,Corretiva,Suspensão,759.66,30.2,55774
MAN-00493,VEI-0118,Van,2019,2023-08-11,Preventiva,Transmissão,3273.96,10.7,276558
MAN-00494,VEI-0031,Caminhão,2020,2024-07-20,Corretiva,Transmissão,1080.59,30.0,112585
MAN-00495,VEI-0167,Caminhão,2019,2024-09-06,Preventiva,Direção,779.08,7.2,37405
MAN-00496,VEI-0077,Van,2018,2023-11-04,Corretiva,Arrefecimento,945.5,27.5,52785
MAN-00497,VEI-0063,Utilitário,2017,2023-09-12,Corretiva,Arrefecimento,702.75,21.7,260130
MAN-00498,VEI-0127,Caminhão,2015,2024-03-20,Corretiva,Elétrica,458.69,14.9,117114
MAN-00499,VEI-0194,Van,2020,2023-07-30,Corretiva,Motor,2440.87,27.5,86297
MAN-00500,VEI-0156,Utilitário,2020,2024-09-29,Preventiva,Direção,327.32,13.4,93742
MAN-00501,VEI-0010,Caminhão,2022,2023-09-11,Preventiva,Pneus,142.09,1.6,62815
MAN-00502,VEI-0121,Utilitário,2015,2023-08-08,Preventiva,Pneus,1120.02,6.4,247245
MAN-00503,VEI-0038,Utilitário,2022,2024-08-19,Corretiva,Arrefecimento,558.35,25.0,189691
MAN-00504,VEI-0058,Van,2018,2024-07-06,Preventiva,Freios,520.53,16.3,75945
MAN-00505,VEI-0135,Utilitário,2023,2024-01-11,Corretiva,Motor,2770.39,33.5,74485
MAN-00506,VEI-0141,Van,2017,2024-01-24,Preventiva,Suspensão,925.47,10.5,259148
MAN-00507,VEI-0112,Utilitário,2022,2023-07-14,Corretiva,Freios,1334.91,30.9,104761
MAN-00508,VEI-0024,Van,2018,2024-06-26,Corretiva,Pneus,1305.3,29.9,156061
MAN-00509,VEI-0039,Utilitário,2018,2023-09-01,Corretiva,Pneus,1503.06,29.6,124615
MAN-00510,VEI-0108,Utilitário,2021,2023-09-06,Preventiva,Pneus,1142.05,12.8,281988
MAN-00511,VEI-0084,Utilitário,2022,2024-04-04,Corretiva,Direção,940.21,17.5,203106
MAN-00512,VEI-0134,Utilitário,2018,2024-10-29,Preventiva,Suspensão,976.56,5.2,206821
MAN-00513,VEI-0195,Van,2019,2024-07-18,Preventiva,Freios,585.59,6.0,204706
MAN-00514,VEI-0034,Caminhão,2018,2024-11-07,Corretiva,Transmissão,3495.34,20.1,182091
MAN-00515,VEI-0085,Caminhão,2016,2023-11-01,Corretiva,Arrefecimento,923.08,32.9,199505
MAN-00516,VEI-0132,Caminhão,2018,2023-10-23,Corretiva,Freios,675.1,,363525
MAN-00517,VEI-0081,Caminhão,2015,2023-08-21,Corretiva,Transmissão,3552.6,17.3,121627
MAN-00518,VEI-0164,Van,2017,2024-07-21,Corretiva,Suspensão,579.65,34.5,204692
MAN-00519,VEI-0009,Utilitário,2019,2023-10-05,Preventiva,Elétrica,108.87,17.3,204519
MAN-00520,VEI-0119,Van,2019,2024-02-04,Corretiva,Transmissão,2858.78,31.8,173449
MAN-00521,VEI-0102,Caminhão,2017,2023-11-16,Corretiva,Elétrica,830.71,23.4,112704
MAN-00522,VEI-0067,Caminhão,2021,2024-02-20,Preventiva,Transmissão,1441.66,14.1,199927
MAN-00523,VEI-0054,Caminhão,2019,2023-09-09,Corretiva,Arrefecimento,1181.35,19.1,141228
MAN-00524,VEI-0037,Caminhão,2016,2023-11-26,Corretiva,Suspensão,1127.25,23.6,228909
MAN-00525,VEI-0161,Van,2018,2024-11-27,Preventiva,Elétrica,348.8,6.8,187591
MAN-00526,VEI-0181,Van,2015,2023-08-06,Corretiva,Motor,3255.08,29.1,290068
MAN-00527,VEI-0041,Utilitário,2020,2024-01-29,Corretiva,Arrefecimento,598.07,25.8,217185
MAN-00528,VEI-0164,Van,2017,2024-06-22,Corretiva,Freios,873.47,15.9,211902
MAN-00529,VEI-0040,Van,2023,2023-10-25,Preventiva,Direção,559.39,12.0,96488
MAN-00530,VEI-0042,Caminhão,2022,2023-11-03,Corretiva,Freios,847.98,29.4,200239
MAN-00531,VEI-0158,Utilitário,2015,2023-08-27,Corretiva,Pneus,1298.06,25.8,342241
MAN-00532,VEI-0118,Van,2019,2023-12-27,Preventiva,Arrefecimento,330.54,15.3,311898
MAN-00533,VEI-0169,Van,2017,2023-11-09,Corretiva,Elétrica,792.36,21.5,145318
MAN-00534,VEI-0151,Van,2016,2024-11-28,Corretiva,Elétrica,567.39,14.3,123033
MAN-00535,VEI-0005,Utilitário,2015,2024-08-17,Corretiva,Pneus,1142.77,15.5,72685
MAN-00536,VEI-0168,Van,2020,2023-12-23,Corretiva,Suspensão,1211.28,25.4,152153
MAN-00537,VEI-0111,Caminhão,2020,2023-08-30,Corretiva,Elétrica,591.36,,187000
