ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,faixa_etaria_predominante,tipo_internacao
2022,5,Hospital Regional Sul,Ortopedia,73,0.562,81,,0.043,4,65+,Eletiva
2022,5,Hospital Regional Sul,Clínica Médica,39,0.595,41,11.0,0.039,2,30-49,Urgência
2022,5,Hospital Regional Sul,Pediatria,67,0.673,106,2.8,0.082,4,50-64,Urgência
2022,5,Hospital Regional Sul,Oncologia,27,0.793,64,4.8,0.109,3,0-14,Urgência
2022,5,Hospital Regional Sul,Obstetrícia,80,0.687,106,2.9,0.054,0,50-64,Urgência
2022,5,Hospital Universitário,Cardiologia,65,0.617,87,6.6,0.037,1,65+,Urgência
2022,5,Hospital Universitário,Cirurgia Geral,54,0.98,135,7.0,0.1,1,0-14,Urgência
2022,5,Hospital Universitário,Pediatria,69,0.722,87,,0.041,1,50-64,Urgência
2022,5,Hospital Universitário,Neurologia,70,0.704,93,5.7,0.032,2,65+,Eletiva
2022,5,Hospital Municipal Centro,Obstetrícia,21,0.62,37,5.7,0.145,1,15-29,Urgência
2022,5,Hospital Municipal Centro,Ortopedia,39,0.604,53,9.2,0.07,1,50-64,Urgência
2022,5,Hospital Municipal Centro,Neurologia,24,0.652,26,9.8,0.114,0,15-29,Eletiva
2022,5,Hospital Municipal Centro,Cardiologia,53,0.752,93,6.8,0.108,2,50-64,Eletiva
2022,5,Hospital Municipal Centro,Cirurgia Geral,31,0.639,30,3.4,0.06,0,65+,Urgência
2022,5,Hospital Municipal Centro,Oncologia,44,0.803,67,5.5,0.06,0,65+,Urgência
2022,5,Hospital Municipal Leste,Obstetrícia,27,0.701,43,10.5,0.045,0,65+,Urgência
2022,5,Hospital Municipal Leste,Pediatria,57,0.804,100,7.0,0.108,4,30-49,Urgência
2022,5,Hospital Municipal Leste,Cirurgia Geral,63,0.76,93,6.4,0.105,4,65+,Urgência
2022,5,Hospital Municipal Leste,Ortopedia,46,0.591,58,,0.031,1,15-29,Eletiva
2022,5,Hospital Maternidade Vida,Cardiologia,23,0.916,46,1.0,0.093,2,65+,Urgência
2022,5,Hospital Maternidade Vida,Cirurgia Geral,46,0.67,85,3.1,0.063,2,0-14,Eletiva
2022,5,Hospital Maternidade Vida,Neurologia,38,0.804,59,5.9,0.09,0,50-64,Urgência
2022,5,Hospital Maternidade Vida,Pediatria,56,0.876,134,8.3,0.03,6,0-14,Urgência
2022,5,Hospital Maternidade Vida,Ortopedia,54,0.745,104,,0.063,2,0-14,Urgência
2022,5,Hospital Maternidade Vida,Oncologia,36,0.592,45,9.2,0.149,1,15-29,Eletiva
2022,5,Hospital Pronto-Socorro 24h,Neurologia,72,0.731,106,6.3,0.07,5,30-49,Urgência
2022,5,Hospital Pronto-Socorro 24h,Cirurgia Geral,38,0.454,39,2.8,0.14,0,15-29,Urgência
2022,5,Hospital Pronto-Socorro 24h,Cardiologia,78,0.81,156,6.2,0.074,3,15-29,Urgência
2022,5,Hospital Pronto-Socorro 24h,Oncologia,73,0.724,110,10.3,0.115,5,50-64,Urgência
2022,5,Hospital Pronto-Socorro 24h,Obstetrícia,48,0.91,115,,0.025,5,30-49,Urgência
2022,5,Hospital Clínica Esperança,Obstetrícia,62,0.644,107,1.0,0.0,5,15-29,Urgência
2022,5,Hospital Clínica Esperança,Cardiologia,37,0.677,58,7.3,0.133,2,30-49,Urgência
2022,5,Hospital Clínica Esperança,Clínica Médica,22,0.89,42,8.1,0.136,2,50-64,Urgência
2022,5,Hospital Clínica Esperança,Oncologia,20,0.847,50,5.4,0.15,0,30-49,Eletiva
2022,5,Hospital Clínica Esperança,Ortopedia,75,0.808,150,4.7,0.08,6,15-29,Urgência
2022,5,Hospital Clínica Esperança,Pediatria,45,0.584,69,2.6,0.064,2,0-14,Urgência
2022,5,Hospital Hospital do Coração,Oncologia,34,0.591,30,5.2,0.069,1,50-64,Eletiva
2022,5,Hospital Hospital do Coração,Clínica Médica,50,0.826,107,6.6,0.108,4,30-49,Eletiva
2022,5,Hospital Hospital do Coração,Cirurgia Geral,44,0.749,56,1.4,0.102,1,65+,Urgência
2022,5,Hospital Hospital do Coração,Cardiologia,59,0.644,98,3.3,0.064,2,50-64,Urgência
2022,5,Hospital Oncológico,Cirurgia Geral,57,0.706,86,3.2,0.088,1,0-14,Eletiva
2022,5,Hospital Oncológico,Clínica Médica,55,0.566,59,3.1,,1,30-49,Eletiva
2022,5,Hospital Oncológico,Oncologia,53,0.659,72,4.5,0.037,0,15-29,Urgência
2022,5,Hospital Oncológico,Neurologia,44,0.827,87,7.4,0.0,1,30-49,Urgência
2022,5,Hospital Infantil Anjo,Neurologia,43,0.649,61,5.1,0.096,1,65+,Urgência
2022,5,Hospital Infantil Anjo,Oncologia,20,0.717,22,6.2,0.092,0,65+,Urgência
2022,5,Hospital Infantil Anjo,Cardiologia,47,0.705,76,4.5,0.056,1,30-49,Urgência
2022,5,Hospital Infantil Anjo,Ortopedia,52,0.98,88,2.3,0.055,4,0-14,Urgência
2022,5,Hospital Ortopédico Plus,Ortopedia,49,0.689,84,5.0,0.066,1,0-14,Eletiva
2022,5,Hospital Ortopédico Plus,Clínica Médica,64,0.86,111,5.7,0.006,2,30-49,Eletiva
2022,5,Hospital Ortopédico Plus,Cirurgia Geral,43,0.866,70,8.6,0.132,0,0-14,Urgência
2022,5,Hospital Ortopédico Plus,Neurologia,71,0.588,79,6.8,0.136,2,50-64,Urgência
2022,5,Hospital Ortopédico Plus,Oncologia,52,0.63,76,7.8,0.059,2,0-14,Urgência
2022,5,Hospital Ortopédico Plus,Cardiologia,34,0.72,68,5.3,0.092,2,30-49,Urgência
2022,5,Hospital Saúde Mental,Pediatria,71,0.889,134,3.4,0.062,5,30-49,Urgência
2022,5,Hospital Saúde Mental,Neurologia,72,0.822,133,6.6,0.101,3,65+,Urgência
2022,5,Hospital Saúde Mental,Clínica Médica,45,0.842,72,6.7,0.1,1,65+,Urgência
2022,5,Hospital Saúde Mental,Cardiologia,20,0.652,34,7.0,0.078,0,30-49,Urgência
2022,6,Hospital São José,Ortopedia,21,0.812,47,7.8,0.15,0,0-14,Urgência
2022,6,Hospital São José,Cirurgia Geral,74,0.792,105,3.4,0.122,2,0-14,Eletiva
2022,6,Hospital São José,Clínica Médica,65,0.793,95,6.2,0.103,1,30-49,Urgência
2022,6,Hospital São José,Oncologia,67,0.846,96,6.1,,2,65+,Urgência
2022,6,Hospital Santa Casa,Pediatria,64,0.852,118,3.6,0.09,7,15-29,Urgência
2022,6,Hospital Santa Casa,Cirurgia Geral,29,0.903,51,7.2,0.107,2,15-29,Urgência
2022,6,Hospital Santa Casa,Oncologia,39,0.571,36,6.6,0.092,0,65+,Urgência
2022,6,Hospital Santa Casa,Obstetrícia,33,0.855,46,3.6,0.08,2,65+,Urgência
2022,6,Hospital Santa Casa,Cardiologia,63,0.733,81,9.9,0.155,1,65+,Eletiva
2022,6,Hospital Santa Casa,Neurologia,26,0.59,26,6.6,0.155,0,15-29,Eletiva
2022,6,Hospital Regional Norte,Neurologia,57,0.57,52,2.6,0.107,1,50-64,Eletiva
2022,6,Hospital Regional Norte,Pediatria,25,0.98,48,2.9,0.123,1,15-29,Urgência
2022,6,Hospital Regional Norte,Obstetrícia,72,0.778,116,2.6,0.047,4,15-29,Urgência
2022,6,Hospital Regional Norte,Clínica Médica,37,0.736,65,6.0,0.037,1,50-64,Urgência
2022,6,Hospital Regional Sul,Clínica Médica,32,0.666,39,2.0,0.13,1,0-14,Urgência
2022,6,Hospital Regional Sul,Oncologia,70,0.769,143,2.7,0.051,6,30-49,Urgência
2022,6,Hospital Regional Sul,Pediatria,37,0.845,57,7.5,0.135,0,0-14,Urgência
2022,6,Hospital Regional Sul,Ortopedia,53,0.701,68,8.1,0.096,2,15-29,Urgência
2022,6,Hospital Regional Sul,Cirurgia Geral,54,0.908,77,,0.108,2,50-64,Urgência
2022,6,Hospital Regional Sul,Cardiologia,79,0.923,128,1.4,0.019,1,30-49,Urgência
2022,6,Hospital Universitário,Pediatria,31,0.748,42,5.6,0.09,2,0-14,Urgência
2022,6,Hospital Universitário,Cardiologia,78,0.636,99,2.5,0.112,5,30-49,Urgência
2022,6,Hospital Universitário,Cirurgia Geral,21,0.912,32,8.6,0.117,1,30-49,Urgência
2022,6,Hospital Universitário,Ortopedia,43,0.75,76,2.0,0.062,3,15-29,Urgência
2022,6,Hospital Universitário,Oncologia,70,0.711,98,3.3,0.066,1,65+,Urgência
2022,6,Hospital Municipal Centro,Pediatria,28,0.803,57,5.6,0.01,0,65+,Urgência
2022,6,Hospital Municipal Centro,Ortopedia,31,0.584,53,2.1,0.089,2,50-64,Eletiva
2022,6,Hospital Municipal Centro,Oncologia,41,0.797,97,3.7,,5,0-14,Urgência
2022,6,Hospital Municipal Centro,Obstetrícia,48,0.882,107,5.6,0.038,5,0-14,Urgência
2022,6,Hospital Municipal Leste,Oncologia,76,0.691,86,7.7,0.001,2,15-29,Eletiva
2022,6,Hospital Municipal Leste,Obstetrícia,48,0.98,91,7.7,0.039,5,0-14,Urgência
2022,6,Hospital Municipal Leste,Ortopedia,30,0.854,41,4.5,0.183,0,30-49,Urgência
2022,6,Hospital Municipal Leste,Cirurgia Geral,65,0.98,111,6.7,0.098,2,0-14,Urgência
2022,6,Hospital Municipal Leste,Neurologia,33,0.922,70,5.1,0.125,1,30-49,Urgência
2022,6,Hospital Municipal Leste,Cardiologia,35,0.899,73,6.9,0.067,2,0-14,Urgência
2022,6,Hospital Maternidade Vida,Cardiologia,60,0.735,67,4.5,0.096,2,0-14,Urgência
2022,6,Hospital Maternidade Vida,Neurologia,74,0.957,156,8.4,0.105,3,65+,Urgência
2022,6,Hospital Maternidade Vida,Obstetrícia,31,0.719,39,7.3,0.121,1,30-49,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Clínica Médica,62,0.717,131,8.1,0.037,2,50-64,Urgência
2022,6,Hospital Pronto-Socorro 24h,Cirurgia Geral,54,0.692,88,1.0,0.083,3,50-64,Urgência
2022,6,Hospital Pronto-Socorro 24h,Obstetrícia,52,0.67,82,4.2,0.102,2,50-64,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Oncologia,80,0.98,212,4.8,0.109,8,50-64,Eletiva
2022,6,Hospital Pronto-Socorro 24h,Cardiologia,72,0.641,87,2.1,,1,0-14,Urgência
2022,6,Hospital Clínica Esperança,Neurologia,70,0.751,140,2.3,0.097,4,65+,Urgência
2022,6,Hospital Clínica Esperança,Cardiologia,79,0.964,204,8.2,0.135,1,50-64,Urgência
2022,6,Hospital Clínica Esperança,Pediatria,44,0.712,69,2.8,0.099,2,65+,Urgência
2022,6,Hospital Clínica Esperança,Obstetrícia,22,0.604,33,8.6,0.123,1,30-49,Urgência
2022,6,Hospital Clínica Esperança,Ortopedia,21,0.688,28,9.3,0.124,0,0-14,Eletiva
2022,6,Hospital Clínica Esperança,Clínica Médica,28,0.738,55,9.4,,2,65+,Urgência
2022,6,Hospital Hospital do Coração,Oncologia,68,0.684,73,5.2,0.084,1,65+,Urgência
2022,6,Hospital Hospital do Coração,Cirurgia Geral,28,0.828,54,2.5,0.118,3,15-29,Urgência
2022,6,Hospital Hospital do Coração,Ortopedia,35,0.838,59,5.7,0.092,2,50-64,Urgência
2022,6,Hospital Hospital do Coração,Obstetrícia,60,0.961,107,3.7,0.037,3,50-64,Urgência
2022,6,Hospital Oncológico,Pediatria,21,0.746,36,6.5,0.157,0,15-29,Eletiva
2022,6,Hospital Oncológico,Neurologia,37,0.717,74,3.1,0.139,1,50-64,Eletiva
2022,6,Hospital Oncológico,Oncologia,61,0.9,100,9.5,0.006,0,30-49,Urgência
2022,6,Hospital Oncológico,Clínica Médica,77,0.721,104,7.1,0.021,3,65+,Urgência
2022,6,Hospital Oncológico,Obstetrícia,57,0.915,130,7.3,0.101,2,65+,Urgência
2022,6,Hospital Infantil Anjo,Cirurgia Geral,60,0.756,112,7.3,0.135,2,15-29,Eletiva
2022,6,Hospital Infantil Anjo,Ortopedia,53,0.825,118,1.0,0.097,1,30-49,Eletiva
2022,6,Hospital Infantil Anjo,Clínica Médica,66,0.939,120,6.0,0.114,2,0-14,Eletiva
2022,6,Hospital Infantil Anjo,Pediatria,41,0.788,74,3.7,0.099,0,30-49,Urgência
2022,6,Hospital Infantil Anjo,Cardiologia,74,0.885,153,8.7,0.068,7,30-49,Eletiva
2022,6,Hospital Ortopédico Plus,Cirurgia Geral,46,0.826,71,3.3,0.059,4,50-64,Urgência
2022,6,Hospital Ortopédico Plus,Oncologia,75,0.695,126,3.0,0.054,3,0-14,Urgência
2022,6,Hospital Ortopédico Plus,Pediatria,53,0.788,116,6.3,0.097,4,50-64,Urgência
2022,6,Hospital Ortopédico Plus,Neurologia,29,0.723,55,9.1,0.024,1,15-29,Urgência
2022,6,Hospital Ortopédico Plus,Obstetrícia,60,0.923,100,6.5,0.088,1,15-29,Urgência
2022,6,Hospital Saúde Mental,Pediatria,60,0.685,91,6.6,0.129,2,30-49,Urgência
2022,6,Hospital Saúde Mental,Cardiologia,77,0.7,96,9.8,0.055,1,15-29,Eletiva
2022,6,Hospital Saúde Mental,Ortopedia,64,0.874,92,4.0,0.046,2,0-14,Urgência
2022,7,Hospital São José,Cardiologia,47,0.98,92,1.0,0.111,2,15-29,Eletiva
2022,7,Hospital São José,Ortopedia,80,0.98,119,3.0,0.099,8,15-29,Urgência
2022,7,Hospital São José,Obstetrícia,57,0.739,108,5.5,0.09,1,30-49,Urgência
2022,7,Hospital São José,Oncologia,58,0.977,140,,0.141,4,50-64,Urgência
2022,7,Hospital São José,Pediatria,44,0.865,97,,0.097,5,0-14,Urgência
2022,7,Hospital Santa Casa,Cirurgia Geral,73,0.915,162,3.7,0.066,9,50-64,Eletiva
2022,7,Hospital Santa Casa,Obstetrícia,58,0.829,109,7.4,0.099,5,30-49,Eletiva
2022,7,Hospital Santa Casa,Cardiologia,22,0.548,30,3.9,,0,0-14,Urgência
2022,7,Hospital Santa Casa,Pediatria,78,0.921,160,7.6,0.146,3,0-14,Urgência
2022,7,Hospital Santa Casa,Oncologia,77,0.797,183,7.3,0.067,8,0-14,Eletiva
2022,7,Hospital Santa Casa,Ortopedia,75,0.896,181,6.0,0.055,9,0-14,Urgência
2022,7,Hospital Regional Norte,Pediatria,30,0.679,59,10.2,0.073,3,30-49,Urgência
2022,7,Hospital Regional Norte,Obstetrícia,31,0.892,60,7.2,0.111,0,50-64,Urgência
2022,7,Hospital Regional Norte,Neurologia,61,0.855,88,4.5,0.063,0,15-29,Urgência
2022,7,Hospital Regional Sul,Oncologia,44,0.83,102,2.1,0.127,1,15-29,Urgência
2022,7,Hospital Regional Sul,Neurologia,78,0.55,92,5.9,0.134,3,0-14,Eletiva
2022,7,Hospital Regional Sul,Cardiologia,62,0.901,141,3.3,0.049,2,15-29,Urgência
2022,7,Hospital Regional Sul,Ortopedia,42,0.711,51,2.4,0.119,0,65+,Urgência
2022,7,Hospital Regional Sul,Cirurgia Geral,20,0.756,41,4.4,0.128,0,0-14,Urgência
2022,7,Hospital Regional Sul,Pediatria,40,0.818,51,12.1,0.09,2,50-64,Eletiva
2022,7,Hospital Universitário,Oncologia,48,0.92,87,7.0,0.146,2,0-14,Urgência
2022,7,Hospital Universitário,Ortopedia,45,0.669,45,7.2,0.126,1,65+,Urgência
2022,7,Hospital Universitário,Cardiologia,76,0.718,136,5.4,0.116,3,0-14,Eletiva
2022,7,Hospital Municipal Centro,Obstetrícia,62,0.714,72,7.6,0.079,2,30-49,Urgência
2022,7,Hospital Municipal Centro,Cardiologia,55,0.615,53,5.0,0.091,1,50-64,Urgência
2022,7,Hospital Municipal Centro,Neurologia,36,0.741,77,4.5,0.045,3,15-29,Urgência
2022,7,Hospital Municipal Centro,Oncologia,26,0.802,51,4.7,0.07,1,50-64,Urgência
2022,7,Hospital Municipal Centro,Ortopedia,62,0.68,124,3.9,0.145,3,65+,Urgência
2022,7,Hospital Municipal Centro,Pediatria,73,0.565,110,2.6,0.132,1,15-29,Eletiva
2022,7,Hospital Municipal Leste,Neurologia,58,0.905,109,3.5,0.168,2,15-29,Urgência
2022,7,Hospital Municipal Leste,Obstetrícia,45,0.98,96,4.0,0.108,3,65+,Urgência
2022,7,Hospital Municipal Leste,Cardiologia,73,0.729,136,1.0,0.132,2,15-29,Eletiva
2022,7,Hospital Maternidade Vida,Obstetrícia,65,0.884,127,7.0,0.026,2,50-64,Urgência
2022,7,Hospital Maternidade Vida,Oncologia,76,0.925,160,1.8,0.102,5,0-14,Eletiva
2022,7,Hospital Maternidade Vida,Cirurgia Geral,37,0.8,57,4.0,0.08,3,30-49,Eletiva
2022,7,Hospital Maternidade Vida,Neurologia,68,0.691,102,4.9,0.035,1,65+,Eletiva
2022,7,Hospital Maternidade Vida,Pediatria,67,0.728,110,3.5,0.098,0,0-14,Urgência
2022,7,Hospital Pronto-Socorro 24h,Neurologia,67,0.799,142,9.0,0.132,1,30-49,Eletiva
2022,7,Hospital Pronto-Socorro 24h,Oncologia,69,0.788,118,3.9,0.096,3,15-29,Urgência
2022,7,Hospital Pronto-Socorro 24h,Obstetrícia,44,0.894,74,6.0,0.121,4,0-14,Urgência
2022,7,Hospital Pronto-Socorro 24h,Pediatria,49,0.783,66,4.1,0.074,2,65+,Urgência
2022,7,Hospital Pronto-Socorro 24h,Clínica Médica,51,0.838,68,2.4,0.067,0,15-29,Urgência
2022,7,Hospital Pronto-Socorro 24h,Ortopedia,70,0.676,109,5.4,0.104,3,15-29,Urgência
2022,7,Hospital Clínica Esperança,Obstetrícia,55,0.951,79,1.0,0.059,1,65+,Eletiva
2022,7,Hospital Clínica Esperança,Pediatria,22,0.757,47,3.5,0.117,1,65+,Urgência
2022,7,Hospital Clínica Esperança,Cirurgia Geral,21,0.98,42,3.0,0.094,0,0-14,Urgência
2022,7,Hospital Clínica Esperança,Cardiologia,77,0.739,92,3.7,0.168,4,65+,Urgência
2022,7,Hospital Clínica Esperança,Ortopedia,60,0.964,153,7.0,0.108,2,0-14,Eletiva
2022,7,Hospital Hospital do Coração,Cirurgia Geral,65,0.775,79,6.4,0.094,0,65+,Eletiva
2022,7,Hospital Hospital do Coração,Obstetrícia,78,0.794,151,8.0,0.073,4,0-14,Urgência
2022,7,Hospital Hospital do Coração,Neurologia,61,0.792,126,4.6,0.155,4,30-49,Urgência
2022,7,Hospital Hospital do Coração,Oncologia,38,0.823,50,3.4,0.084,0,50-64,Urgência
2022,7,Hospital Hospital do Coração,Clínica Médica,50,0.847,110,7.0,0.103,0,30-49,Eletiva
2022,7,Hospital Hospital do Coração,Cardiologia,39,0.683,71,1.0,0.075,1,0-14,Eletiva
2022,7,Hospital Oncológico,Clínica Médica,58,0.681,64,7.4,0.096,3,30-49,Eletiva
2022,7,Hospital Oncológico,Oncologia,46,0.98,77,2.8,0.102,3,30-49,Eletiva
2022,7,Hospital Oncológico,Cardiologia,27,0.89,66,9.6,,0,65+,Urgência
2022,7,Hospital Infantil Anjo,Cardiologia,36,0.957,76,7.8,0.07,2,15-29,Urgência
2022,7,Hospital Infantil Anjo,Obstetrícia,38,0.612,45,1.8,0.027,1,30-49,Eletiva
2022,7,Hospital Infantil Anjo,Clínica Médica,56,0.601,98,3.6,0.097,4,15-29,Urgência
2022,7,Hospital Ortopédico Plus,Obstetrícia,49,0.605,66,7.0,0.125,2,0-14,Urgência
2022,7,Hospital Ortopédico Plus,Cirurgia Geral,74,0.917,121,1.0,0.074,1,0-14,Urgência
2022,7,Hospital Ortopédico Plus,Oncologia,74,0.77,135,5.5,0.036,5,0-14,Urgência
2022,7,Hospital Ortopédico Plus,Pediatria,54,0.918,122,3.6,0.104,5,65+,Urgência
2022,7,Hospital Ortopédico Plus,Ortopedia,28,0.66,38,6.2,0.021,1,65+,Eletiva
2022,7,Hospital Saúde Mental,Oncologia,80,0.577,79,3.5,0.069,0,0-14,Eletiva
2022,7,Hospital Saúde Mental,Cirurgia Geral,68,0.757,105,5.6,0.106,3,30-49,Urgência
2022,7,Hospital Saúde Mental,Neurologia,50,0.98,76,3.0,0.069,1,65+,Urgência
2022,7,Hospital Saúde Mental,Cardiologia,73,0.792,136,2.2,0.052,5,65+,Urgência
2022,8,Hospital São José,Neurologia,72,0.813,130,3.4,0.043,2,15-29,Urgência
2022,8,Hospital São José,Cirurgia Geral,30,0.738,42,8.5,,1,65+,Urgência
2022,8,Hospital São José,Cardiologia,62,0.747,119,10.0,0.035,3,15-29,Eletiva
2022,8,Hospital São José,Ortopedia,61,0.733,69,5.0,0.059,1,65+,Urgência
2022,8,Hospital São José,Pediatria,77,0.683,99,5.1,0.123,6,65+,Urgência
2022,8,Hospital Santa Casa,Cirurgia Geral,75,0.636,100,5.7,0.113,4,15-29,Urgência
2022,8,Hospital Santa Casa,Oncologia,30,0.702,45,3.2,0.056,1,50-64,Eletiva
2022,8,Hospital Santa Casa,Ortopedia,26,0.865,64,5.8,0.05,0,65+,Urgência
2022,8,Hospital Santa Casa,Cardiologia,31,0.556,26,6.0,0.09,0,0-14,Urgência
2022,8,Hospital Santa Casa,Obstetrícia,50,0.581,67,1.0,0.174,2,50-64,Urgência
2022,8,Hospital Regional Norte,Clínica Médica,80,0.788,130,1.3,0.024,2,65+,Urgência
2022,8,Hospital Regional Norte,Obstetrícia,47,0.811,70,7.6,0.101,1,65+,Urgência
2022,8,Hospital Regional Norte,Cardiologia,36,0.791,76,9.1,0.062,2,0-14,Urgência
2022,8,Hospital Regional Norte,Ortopedia,61,0.78,100,9.8,0.113,3,65+,Urgência
2022,8,Hospital Regional Norte,Cirurgia Geral,36,0.797,58,3.4,0.07,3,15-29,Urgência
2022,8,Hospital Regional Sul,Pediatria,39,0.537,43,3.5,0.132,2,0-14,Eletiva
2022,8,Hospital Regional Sul,Oncologia,48,0.781,61,1.0,0.01,1,65+,Urgência
2022,8,Hospital Regional Sul,Cardiologia,30,0.589,47,7.8,0.1,0,65+,Urgência
2022,8,Hospital Regional Sul,Obstetrícia,25,0.798,32,6.2,0.118,1,50-64,Urgência
2022,8,Hospital Regional Sul,Ortopedia,65,0.76,131,,0.101,5,0-14,Eletiva
2022,8,Hospital Regional Sul,Cirurgia Geral,74,0.6,85,1.7,0.133,2,65+,Eletiva
2022,8,Hospital Universitário,Clínica Médica,30,0.802,50,6.5,0.06,0,15-29,Urgência
2022,8,Hospital Universitário,Pediatria,67,0.643,100,1.0,0.072,1,65+,Urgência
2022,8,Hospital Universitário,Cirurgia Geral,42,0.814,82,5.0,0.111,5,65+,Urgência
2022,8,Hospital Universitário,Oncologia,36,0.785,66,8.1,0.044,1,0-14,Urgência
2022,8,Hospital Municipal Centro,Oncologia,68,0.609,104,9.2,0.143,1,50-64,Urgência
2022,8,Hospital Municipal Centro,Ortopedia,36,0.875,94,7.0,0.067,1,30-49,Urgência
2022,8,Hospital Municipal Centro,Cardiologia,42,0.703,81,5.5,0.08,2,30-49,Urgência
2022,8,Hospital Municipal Centro,Neurologia,55,0.844,94,,0.105,2,15-29,Urgência
2022,8,Hospital Municipal Centro,Cirurgia Geral,67,0.781,146,9.4,0.087,5,15-29,Urgência
2022,8,Hospital Municipal Leste,Cirurgia Geral,59,0.957,165,5.7,0.102,3,30-49,Urgência
2022,8,Hospital Municipal Leste,Clínica Médica,77,0.975,210,5.0,0.0,6,65+,Urgência
2022,8,Hospital Municipal Leste,Neurologia,45,0.747,53,8.7,0.094,0,65+,Urgência
2022,8,Hospital Municipal Leste,Ortopedia,52,0.583,80,9.6,0.06,2,65+,Urgência
2022,8,Hospital Maternidade Vida,Clínica Médica,57,0.812,129,6.9,0.092,5,30-49,Urgência
2022,8,Hospital Maternidade Vida,Oncologia,59,0.678,85,6.8,0.022,3,30-49,Urgência
2022,8,Hospital Maternidade Vida,Obstetrícia,37,0.571,62,6.5,0.051,0,30-49,Eletiva
2022,8,Hospital Maternidade Vida,Cirurgia Geral,55,0.613,57,6.5,0.102,1,0-14,Eletiva
2022,8,Hospital Maternidade Vida,Ortopedia,46,0.325,41,5.5,0.016,1,50-64,Urgência
2022,8,Hospital Pronto-Socorro 24h,Clínica Médica,33,0.773,62,2.9,0.046,2,30-49,Urgência
2022,8,Hospital Pronto-Socorro 24h,Ortopedia,55,0.515,57,3.9,0.048,2,65+,Eletiva
2022,8,Hospital Pronto-Socorro 24h,Oncologia,56,0.566,55,3.8,0.087,0,65+,Urgência
2022,8,Hospital Pronto-Socorro 24h,Cirurgia Geral,69,0.699,99,1.0,0.067,5,15-29,Eletiva
2022,8,Hospital Pronto-Socorro 24h,Obstetrícia,60,0.759,111,3.4,0.01,1,0-14,Urgência
2022,8,Hospital Clínica Esperança,Obstetrícia,61,0.696,104,7.4,0.074,4,30-49,Urgência
2022,8,Hospital Clínica Esperança,Cirurgia Geral,46,0.837,64,9.8,0.083,2,0-14,Eletiva
2022,8,Hospital Clínica Esperança,Pediatria,30,0.677,59,6.2,,1,50-64,Urgência
2022,8,Hospital Clínica Esperança,Oncologia,26,0.715,46,6.9,0.106,0,15-29,Urgência
2022,8,Hospital Hospital do Coração,Pediatria,62,0.554,96,9.8,0.001,3,30-49,Urgência
2022,8,Hospital Hospital do Coração,Cirurgia Geral,28,0.902,44,4.8,0.034,0,65+,Urgência
2022,8,Hospital Hospital do Coração,Cardiologia,53,0.625,94,3.1,0.051,2,0-14,Urgência
2022,8,Hospital Hospital do Coração,Neurologia,39,0.658,50,6.9,0.154,1,15-29,Urgência
2022,8,Hospital Hospital do Coração,Clínica Médica,38,0.705,77,5.6,0.123,1,0-14,Urgência
2022,8,Hospital Hospital do Coração,Ortopedia,71,0.697,74,7.2,0.051,3,65+,Urgência
2022,8,Hospital Oncológico,Ortopedia,36,0.868,71,7.2,0.097,0,30-49,Urgência
2022,8,Hospital Oncológico,Cirurgia Geral,61,0.71,91,1.0,0.095,2,30-49,Urgência
2022,8,Hospital Oncológico,Obstetrícia,60,0.593,90,6.3,0.045,2,15-29,Urgência
2022,8,Hospital Oncológico,Oncologia,54,0.98,101,6.4,0.11,4,0-14,Eletiva
2022,8,Hospital Oncológico,Cardiologia,25,0.802,40,7.9,0.053,2,30-49,Urgência
2022,8,Hospital Oncológico,Clínica Médica,64,0.748,132,3.3,0.093,3,50-64,Urgência
2022,8,Hospital Infantil Anjo,Pediatria,69,0.694,141,3.1,0.082,11,15-29,Urgência
2022,8,Hospital Infantil Anjo,Cirurgia Geral,67,0.739,147,2.5,0.02,4,30-49,Urgência
2022,8,Hospital Infantil Anjo,Oncologia,30,0.696,60,5.0,0.05,1,30-49,Eletiva
2022,8,Hospital Infantil Anjo,Ortopedia,43,0.902,70,2.3,0.123,3,30-49,Urgência
2022,8,Hospital Infantil Anjo,Clínica Médica,30,0.764,47,2.3,0.085,3,65+,Urgência
2022,8,Hospital Infantil Anjo,Cardiologia,64,0.625,65,4.1,0.09,2,65+,Urgência
2022,8,Hospital Ortopédico Plus,Clínica Médica,29,0.656,32,1.3,0.092,2,30-49,Urgência
2022,8,Hospital Ortopédico Plus,Pediatria,66,0.784,105,9.1,0.137,5,50-64,Urgência
2022,8,Hospital Ortopédico Plus,Obstetrícia,55,0.669,65,9.2,0.094,2,50-64,Urgência
2022,8,Hospital Saúde Mental,Cirurgia Geral,38,0.783,64,2.7,0.088,0,15-29,Urgência
2022,8,Hospital Saúde Mental,Cardiologia,59,0.849,93,2.1,0.069,0,65+,Urgência
2022,8,Hospital Saúde Mental,Oncologia,32,0.581,43,5.1,0.053,0,30-49,Urgência
2022,8,Hospital Saúde Mental,Ortopedia,26,0.676,48,5.4,0.136,2,15-29,Urgência
2022,9,Hospital São José,Ortopedia,51,0.536,51,4.9,0.044,2,0-14,Urgência
