imovel_id,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,andar,condicao,preco_total,preco_m2,ano_anuncio,mes_anuncio,dias_no_mercado,vendido
IMO-00255,Luciano Cavalcante,Flat/Studio,20,1,1.0,3,Novo,165294.59,8264.73,2023,5,119.0,1
IMO-00256,Montese,Flat/Studio,26,1,0.0,13,Usado,82986.51,3191.79,2024,12,56.0,1
IMO-00257,Messejana,Apartamento,42,4,1.0,16,Novo,197100.13,4692.86,2024,11,60.0,1
IMO-00258,Parquelândia,Apartamento,79,3,1.0,18,Usado,620668.4,7856.56,2024,12,90.0,0
IMO-00259,Meireles,Apartamento,61,3,1.0,6,Usado,919096.57,15067.16,2024,5,89.0,1
IMO-00260,Benfica,Casa,129,3,4.0,0,Usado,647231.96,5017.3,2023,4,23.0,1
IMO-00261,Parquelândia,Apartamento,88,3,3.0,22,Usado,531834.32,6043.57,2024,11,147.0,0
IMO-00262,Meireles,Apartamento,58,3,,21,Novo,1018744.82,17564.57,2022,12,200.0,1
IMO-00263,Cocó,Apartamento,52,3,2.0,14,Novo,596900.84,11478.86,2024,3,148.0,1
IMO-00264,Montese,Apartamento,65,3,2.0,6,Usado,329769.35,5073.37,2023,6,107.0,0
IMO-00265,Fátima,Apartamento,69,2,1.0,12,Usado,440643.74,6386.14,2023,2,6.0,0
IMO-00266,Messejana,Casa,70,3,2.0,0,Novo,299239.6,4274.85,2024,12,214.0,0
IMO-00267,Messejana,Apartamento,30,3,1.0,15,Usado,89470.32,2982.34,2024,11,131.0,1
IMO-00268,Dionísio Torres,Casa,142,2,3.0,0,Novo,1679201.34,11825.36,2024,5,142.0,1
IMO-00269,Luciano Cavalcante,Casa,160,3,2.0,0,Usado,1689215.51,10557.6,2024,2,170.0,1
IMO-00270,Aquiraz (Beach Park),Casa,130,5,2.0,0,Usado,995519.39,7657.84,2022,1,95.0,1
IMO-00271,Benfica,Apartamento,53,4,2.0,19,Usado,339089.34,6397.91,2022,4,116.0,1
IMO-00272,Edson Queiroz,Apartamento,97,2,1.0,16,Usado,739885.5,7627.69,2024,4,5.0,0
IMO-00273,Parangaba,Cobertura,148,5,2.0,28,Usado,596961.32,4033.52,2024,9,48.0,1
IMO-00274,Parquelândia,Apartamento,73,3,1.0,10,Usado,425132.51,5823.73,2022,4,165.0,0
IMO-00275,Caucaia,Apartamento,67,3,1.0,25,Novo,252636.14,3770.69,2024,4,71.0,0
IMO-00276,Aldeota,Flat/Studio,42,1,0.0,11,Usado,437270.43,10411.2,2022,8,17.0,1
IMO-00277,Parangaba,Casa,149,3,3.0,0,Usado,513920.62,3449.13,2022,7,147.0,0
IMO-00278,Eusébio,Casa,119,3,,0,Usado,687570.66,5777.9,2024,12,,1
IMO-00279,Meireles,Apartamento,63,4,1.0,23,Usado,737640.43,11708.58,2024,1,92.0,0
IMO-00280,Centro,Apartamento,124,1,1.0,15,Usado,753936.62,6080.13,2023,12,102.0,0
IMO-00281,Maracanaú,Apartamento,84,4,2.0,12,Usado,146237.13,1740.92,2022,10,122.0,0
IMO-00282,Dionísio Torres,Apartamento,30,3,3.0,19,Usado,237618.87,7920.63,2024,3,116.0,1
IMO-00283,Centro,Cobertura,117,5,2.0,22,Usado,720582.04,6158.82,2023,11,71.0,1
IMO-00284,Messejana,Apartamento,30,3,1.0,9,Novo,124458.49,4148.62,2022,9,112.0,0
IMO-00285,Aquiraz (Beach Park),Apartamento,61,3,2.0,11,Usado,417851.33,6850.02,2023,11,66.0,1
IMO-00286,Edson Queiroz,Apartamento,63,3,1.0,25,Usado,600454.91,9531.03,2024,1,13.0,0
IMO-00287,Maracanaú,Apartamento,74,2,3.0,17,Novo,276817.95,3740.78,2023,7,5.0,1
IMO-00288,Meireles,Flat/Studio,24,1,1.0,15,Novo,350641.82,14610.08,2023,5,96.0,1
IMO-00289,Maraponga,Apartamento,80,2,2.0,7,Novo,382101.11,4776.26,2022,2,84.0,0
IMO-00290,Aldeota,Apartamento,70,2,1.0,5,Usado,858243.79,12260.63,2024,2,35.0,1
IMO-00291,Papicu,Cobertura,167,3,,16,Novo,1383865.22,8286.62,2023,5,177.0,1
IMO-00292,Fátima,Flat/Studio,43,1,0.0,12,Usado,268219.16,6237.65,2022,3,62.0,1
IMO-00293,Dionísio Torres,Apartamento,104,1,2.0,17,Usado,696638.53,6698.45,2024,3,107.0,1
IMO-00294,Maracanaú,Flat/Studio,21,1,1.0,1,Novo,72722.03,3462.95,2023,9,36.0,0
IMO-00295,Fátima,Apartamento,87,2,3.0,24,Novo,626884.5,7205.57,2023,9,20.0,1
IMO-00296,Centro,Flat/Studio,27,1,1.0,11,Novo,133663.89,4950.51,2024,10,220.0,1
IMO-00297,Messejana,Flat/Studio,26,1,1.0,13,Usado,101582.06,3907.0,2023,7,195.0,0
IMO-00298,Meireles,Apartamento,63,4,2.0,1,Usado,734620.95,11660.65,2022,11,99.0,1
IMO-00299,Papicu,Apartamento,30,4,2.0,3,Usado,174139.97,5804.67,2024,10,44.0,1
IMO-00300,Fátima,Apartamento,65,1,2.0,16,Novo,574851.52,8843.87,2022,3,138.0,1
IMO-00301,Maraponga,Apartamento,63,3,2.0,8,Usado,294299.99,4671.43,2024,4,117.0,1
IMO-00302,Edson Queiroz,Apartamento,115,3,3.0,2,Usado,777890.67,6764.27,2022,9,130.0,0
IMO-00303,Maraponga,Cobertura,216,4,3.0,17,Novo,1288061.66,5963.25,2024,7,230.0,0
IMO-00304,Parquelândia,Apartamento,61,3,2.0,12,Usado,430191.04,7052.31,2023,1,109.0,0
IMO-00305,Aldeota,Apartamento,102,3,3.0,22,Usado,1208434.64,11847.4,2022,9,86.0,0
IMO-00306,Caucaia,Apartamento,102,1,3.0,1,Usado,319174.6,3129.16,2022,8,,1
IMO-00307,Cocó,Apartamento,98,4,2.0,9,Novo,1344896.13,13723.43,2022,8,251.0,1
IMO-00308,Cocó,Casa,165,4,4.0,0,Usado,1322792.17,8016.92,2023,8,166.0,1
IMO-00309,Meireles,Flat/Studio,36,1,1.0,18,Usado,534912.26,14858.67,2022,10,46.0,0
IMO-00310,Edson Queiroz,Casa,210,2,4.0,0,Usado,1746677.04,8317.51,2023,12,161.0,1
IMO-00311,Meireles,Apartamento,92,1,,9,Usado,942759.98,10247.39,2023,7,89.0,0
IMO-00312,Parangaba,Casa,120,3,2.0,0,Usado,416851.38,3473.76,2023,9,95.0,1
IMO-00313,Cocó,Apartamento,66,1,1.0,23,Usado,724008.85,10969.83,2023,12,35.0,0
IMO-00314,Maraponga,Apartamento,51,3,1.0,20,Usado,233072.36,4570.05,2023,5,73.0,1
IMO-00315,Parangaba,Flat/Studio,32,1,0.0,8,Novo,142533.31,4454.17,2024,3,171.0,0
IMO-00316,Centro,Apartamento,30,3,2.0,5,Usado,124198.07,4139.94,2023,5,105.0,1
IMO-00317,Caucaia,Apartamento,85,3,1.0,9,Novo,331705.08,3902.41,2024,11,78.0,1
IMO-00318,Benfica,Apartamento,79,3,1.0,6,Usado,329489.25,4170.75,2024,7,187.0,1
IMO-00319,Maracanaú,Apartamento,102,3,3.0,2,Usado,250892.71,2459.73,2022,6,122.0,0
IMO-00320,Aquiraz (Beach Park),Apartamento,45,3,2.0,13,Usado,275529.3,6122.87,2024,7,47.0,1
IMO-00321,Edson Queiroz,Casa,163,2,4.0,0,Usado,1868583.02,11463.7,2024,7,131.0,0
IMO-00322,Aquiraz (Beach Park),Apartamento,57,3,1.0,4,Usado,401168.23,7038.04,2024,9,172.0,1
IMO-00323,Parangaba,Apartamento,41,4,2.0,9,Usado,154482.97,3767.88,2022,7,185.0,1
IMO-00324,Benfica,Flat/Studio,40,1,,14,Usado,218974.82,5474.37,2024,8,135.0,1
IMO-00325,Messejana,Casa,81,4,2.0,0,Usado,385276.9,4756.5,2024,9,76.0,0
IMO-00326,Varjota,Apartamento,102,3,2.0,23,Usado,938090.89,9196.97,2022,1,105.0,0
IMO-00327,Meireles,Apartamento,30,1,2.0,6,Novo,292159.64,9738.65,2022,3,109.0,1
IMO-00328,Aldeota,Apartamento,48,4,2.0,12,Usado,580523.41,12094.24,2024,3,55.0,0
IMO-00329,Benfica,Cobertura,120,4,2.0,20,Usado,834801.77,6956.68,2023,3,92.0,0
IMO-00330,Parangaba,Apartamento,63,3,2.0,5,Novo,325391.28,5164.94,2024,5,106.0,1
IMO-00331,Parquelândia,Flat/Studio,22,1,1.0,10,Novo,139253.63,6329.71,2022,5,31.0,1
IMO-00332,Aldeota,Apartamento,69,3,2.0,1,Novo,792256.28,11481.98,2024,8,142.0,1
IMO-00333,Maracanaú,Apartamento,62,3,3.0,16,Novo,196923.94,3176.19,2023,10,5.0,1
IMO-00334,Meireles,Casa,237,4,4.0,0,Usado,2577514.71,10875.59,2024,9,,0
IMO-00335,Parangaba,Casa,135,3,4.0,0,Usado,465074.79,3445.0,2024,7,28.0,0
IMO-00336,Maraponga,Flat/Studio,37,1,1.0,11,Usado,186986.08,5053.68,2023,6,145.0,1
IMO-00337,Aquiraz (Beach Park),Apartamento,68,3,1.0,24,Novo,547937.38,8057.9,2023,11,140.0,0
IMO-00338,Maraponga,Flat/Studio,41,1,1.0,14,Usado,199376.58,4862.84,2024,10,75.0,0
IMO-00339,Centro,Casa,220,2,4.0,0,Novo,1290660.63,5866.64,2022,12,100.0,0
IMO-00340,Caucaia,Casa,130,5,3.0,0,Novo,391894.55,3014.57,2024,12,175.0,1
IMO-00341,Eusébio,Apartamento,96,2,2.0,25,Usado,575791.04,5997.82,2024,1,46.0,1
IMO-00342,Messejana,Flat/Studio,35,1,0.0,1,Novo,130754.1,3735.83,2024,8,61.0,1
IMO-00343,Messejana,Apartamento,98,2,1.0,5,Usado,405701.48,4139.81,2023,6,35.0,0
IMO-00344,Eusébio,Flat/Studio,43,1,0.0,19,Usado,266321.74,6193.53,2023,4,159.0,1
IMO-00345,Papicu,Apartamento,47,1,3.0,17,Usado,281320.63,5985.55,2024,3,57.0,0
IMO-00346,Maraponga,Apartamento,49,1,3.0,14,Usado,222524.71,4541.32,2023,4,194.0,1
IMO-00347,Aquiraz (Beach Park),Casa,146,5,1.0,0,Novo,1270308.92,8700.75,2024,11,7.0,0
IMO-00348,Cocó,Apartamento,98,4,1.0,6,Usado,906051.25,9245.42,2023,5,165.0,0
IMO-00349,Parquelândia,Apartamento,110,4,1.0,6,Usado,622413.2,5658.3,2024,12,128.0,0
IMO-00350,Fátima,Casa,237,5,2.0,0,Novo,1983025.32,8367.2,2023,7,221.0,1
IMO-00351,Eusébio,Flat/Studio,24,1,1.0,1,Usado,118517.23,4938.22,2024,5,124.0,0
IMO-00352,Fátima,Apartamento,58,1,2.0,16,Novo,565903.09,9756.95,2024,7,,1
IMO-00353,Messejana,Apartamento,65,2,2.0,21,Usado,220989.15,3399.83,2023,12,147.0,0
IMO-00354,Maraponga,Flat/Studio,25,1,0.0,6,Usado,111791.18,4471.65,2022,11,,1
IMO-00355,Montese,Flat/Studio,30,1,1.0,1,Usado,98738.33,3291.28,2022,1,156.0,1
IMO-00356,Varjota,Apartamento,102,3,2.0,21,Usado,657309.94,6444.22,2024,8,100.0,1
IMO-00357,Benfica,Apartamento,56,1,2.0,14,Usado,300972.74,5374.51,2023,3,52.0,1
IMO-00358,Maraponga,Casa,220,3,2.0,0,Novo,1123553.53,5107.06,2022,5,110.0,1
IMO-00359,Maraponga,Casa,186,3,2.0,0,Novo,876192.03,4710.71,2024,5,101.0,1
IMO-00360,Varjota,Apartamento,74,3,1.0,25,Usado,544322.1,7355.7,2024,12,45.0,0
IMO-00361,Messejana,Casa,74,3,2.0,0,Usado,246314.65,3328.58,2024,1,130.0,1
IMO-00362,Montese,Apartamento,92,3,3.0,23,Usado,524838.55,5704.77,2022,11,194.0,1
IMO-00363,Edson Queiroz,Flat/Studio,45,1,1.0,11,Usado,304757.59,6772.39,2023,9,63.0,1
IMO-00364,Cocó,Casa,149,3,3.0,0,Usado,1544047.95,10362.74,2024,5,131.0,1
IMO-00365,Messejana,Casa,122,4,3.0,0,Usado,462400.41,3790.17,2023,8,5.0,1
IMO-00366,Centro,Cobertura,213,4,4.0,18,Usado,1110648.78,5214.31,2023,1,79.0,1
IMO-00367,Cocó,Apartamento,82,3,1.0,9,Usado,972982.81,11865.64,2023,2,5.0,1
IMO-00368,Messejana,Apartamento,56,2,1.0,12,Novo,278666.27,4976.18,2024,12,66.0,1
IMO-00369,Papicu,Apartamento,108,4,2.0,18,Novo,982965.52,9101.53,2024,6,10.0,0
IMO-00370,Meireles,Apartamento,82,3,3.0,17,Novo,1425141.97,17379.78,2022,7,7.0,1
IMO-00371,Meireles,Apartamento,62,3,2.0,12,Usado,906412.88,14619.56,2023,3,79.0,0
IMO-00372,Parangaba,Flat/Studio,32,1,1.0,4,Usado,112835.04,3526.09,2024,4,5.0,1
IMO-00373,Caucaia,Apartamento,55,3,3.0,18,Usado,196316.81,3569.4,2022,2,5.0,1
IMO-00374,Parquelândia,Apartamento,57,2,3.0,22,Usado,258658.73,4537.87,2023,4,5.0,1
IMO-00375,Parangaba,Apartamento,49,3,1.0,16,Usado,253549.26,5174.47,2023,7,5.0,1
IMO-00376,Benfica,Casa,176,3,3.0,0,Usado,663599.66,3770.45,2023,6,77.0,0
IMO-00377,Parquelândia,Casa,60,4,2.0,0,Usado,433772.91,7229.55,2022,10,118.0,1
IMO-00378,Parquelândia,Apartamento,99,3,2.0,23,Usado,539276.89,5447.24,2024,10,5.0,1
IMO-00379,Fátima,Apartamento,80,1,2.0,4,Usado,390452.33,4880.65,2022,10,35.0,0
IMO-00380,Edson Queiroz,Flat/Studio,33,1,1.0,19,Novo,309228.89,9370.57,2024,8,51.0,0
IMO-00381,Centro,Apartamento,91,3,3.0,24,Usado,549673.2,6040.36,2024,9,22.0,0
IMO-00382,Maraponga,Casa,139,3,3.0,0,Novo,688964.51,4956.58,2023,1,,0
IMO-00383,Edson Queiroz,Apartamento,52,2,1.0,17,Usado,427939.75,8229.61,2023,7,147.0,1
IMO-00384,Centro,Casa,60,4,2.0,0,Usado,354756.58,5912.61,2023,9,52.0,0
IMO-00385,Fátima,Apartamento,40,3,2.0,2,Usado,241265.89,6031.65,2024,8,139.0,1
IMO-00386,Centro,Apartamento,75,4,1.0,16,Novo,545523.5,7273.65,2022,10,149.0,1
IMO-00387,Cocó,Apartamento,41,3,2.0,3,Novo,467136.9,11393.58,2022,3,52.0,0
IMO-00388,Eusébio,Cobertura,153,4,4.0,17,Novo,765371.48,5002.43,2022,8,232.0,0
IMO-00389,Caucaia,Apartamento,46,4,2.0,10,Novo,169517.01,3685.15,2023,6,,1
IMO-00390,Montese,Casa,189,4,1.0,0,Usado,973552.41,5151.07,2024,8,5.0,1
IMO-00391,Aquiraz (Beach Park),Apartamento,64,1,1.0,21,Usado,479815.93,7497.12,2024,5,55.0,1
IMO-00392,Eusébio,Apartamento,87,3,3.0,9,Novo,537134.2,6173.96,2023,8,31.0,1
IMO-00393,Parangaba,Casa,156,3,1.0,0,Novo,616793.99,3953.81,2024,7,106.0,1
IMO-00394,Eusébio,Apartamento,63,2,2.0,13,Usado,309227.94,4908.38,2023,6,106.0,1
IMO-00395,Centro,Casa,162,3,4.0,0,Novo,961102.2,5932.73,2024,11,86.0,0
IMO-00396,Cocó,Flat/Studio,40,1,1.0,20,Novo,516101.37,12902.53,2023,7,183.0,1
IMO-00397,Meireles,Apartamento,110,2,3.0,21,Usado,1206932.78,10972.12,2024,12,173.0,1
IMO-00398,Papicu,Cobertura,175,3,2.0,25,Novo,1206824.43,6896.14,2023,10,42.0,0
IMO-00399,Aquiraz (Beach Park),Casa,93,2,1.0,0,Usado,697457.98,7499.55,2024,8,131.0,0
IMO-00400,Maraponga,Cobertura,198,3,2.0,23,Usado,915767.52,4625.09,2022,2,6.0,1
IMO-00401,Luciano Cavalcante,Cobertura,180,4,3.0,20,Usado,1841525.8,10230.7,2022,6,92.0,0
IMO-00402,Aldeota,Flat/Studio,33,1,0.0,20,Usado,292927.46,8876.59,2024,3,28.0,1
IMO-00403,Parquelândia,Apartamento,83,3,2.0,11,Usado,453755.45,5466.93,2023,7,101.0,1
IMO-00404,Messejana,Casa,101,4,2.0,0,Usado,295601.39,2926.75,2023,8,64.0,1
IMO-00405,Centro,Apartamento,118,2,1.0,25,Novo,895696.67,7590.65,2022,5,195.0,1
IMO-00406,Parangaba,Cobertura,217,4,4.0,29,Usado,1142636.9,5265.61,2022,12,7.0,1
IMO-00407,Benfica,Casa,135,4,3.0,0,Usado,671465.68,4973.82,2024,7,133.0,1
IMO-00408,Aquiraz (Beach Park),Casa,223,2,4.0,0,Novo,1686158.33,7561.25,2022,3,176.0,1
IMO-00409,Meireles,Casa,230,5,3.0,0,Usado,3265210.31,14196.57,2024,10,173.0,0
IMO-00410,Parangaba,Apartamento,65,3,2.0,22,Usado,199088.46,3062.9,2023,4,69.0,0
IMO-00411,Dionísio Torres,Apartamento,72,2,1.0,17,Novo,586909.85,8151.53,2024,3,83.0,1
IMO-00412,Eusébio,Casa,94,3,2.0,0,Usado,394466.57,4196.45,2023,10,114.0,1
IMO-00413,Maracanaú,Apartamento,78,3,1.0,8,Usado,200908.64,2575.75,2023,9,160.0,1
IMO-00414,Parangaba,Apartamento,78,3,2.0,23,Novo,321559.02,4122.55,2023,1,88.0,0
IMO-00415,Montese,Apartamento,30,3,1.0,14,Novo,149524.89,4984.16,2023,2,94.0,0
IMO-00416,Messejana,Flat/Studio,26,1,1.0,4,Usado,100277.69,3856.83,2022,11,126.0,1
IMO-00417,Fátima,Apartamento,58,1,3.0,24,Novo,472908.27,8153.59,2024,5,5.0,0
IMO-00418,Dionísio Torres,Flat/Studio,45,1,0.0,11,Usado,348947.54,7754.39,2022,7,108.0,0
IMO-00419,Benfica,Casa,129,3,2.0,0,Novo,693226.22,5373.85,2022,7,130.0,0
IMO-00420,Luciano Cavalcante,Apartamento,64,3,1.0,6,Usado,446278.03,6973.09,2024,5,5.0,0
IMO-00421,Maracanaú,Apartamento,140,3,1.0,24,Novo,594222.7,4244.45,2024,3,10.0,0
IMO-00422,Meireles,Apartamento,39,3,1.0,13,Usado,544827.41,13969.93,2024,10,119.0,1
IMO-00423,Maracanaú,Apartamento,84,3,2.0,7,Usado,265010.53,3154.89,2024,2,5.0,1
IMO-00424,Centro,Apartamento,90,3,2.0,3,Usado,465018.99,5166.88,2024,4,76.0,1
IMO-00425,Edson Queiroz,Apartamento,57,3,2.0,18,Novo,569527.21,9991.71,2023,7,112.0,1
IMO-00426,Edson Queiroz,Apartamento,74,4,2.0,7,Novo,532300.16,7193.25,2024,5,94.0,0
IMO-00427,Benfica,Casa,84,3,3.0,0,Usado,430495.85,5124.95,2022,8,68.0,0
IMO-00428,Cocó,Casa,171,5,2.0,0,Usado,1587371.69,9282.88,2024,9,256.0,1
IMO-00429,Centro,Apartamento,63,1,1.0,3,Novo,435215.44,6908.18,2023,12,5.0,1
IMO-00430,Dionísio Torres,Apartamento,119,3,2.0,24,Novo,1121196.93,9421.82,2023,10,125.0,1
IMO-00431,Edson Queiroz,Apartamento,69,2,2.0,11,Usado,508445.55,7368.78,2023,1,85.0,1
IMO-00432,Caucaia,Apartamento,82,4,2.0,14,Novo,285405.42,3480.55,2024,1,196.0,1
IMO-00433,Fátima,Apartamento,74,3,2.0,22,Novo,600206.57,8110.9,2022,6,10.0,1
IMO-00434,Parquelândia,Apartamento,61,2,2.0,19,Novo,537344.66,8808.93,2023,1,31.0,1
IMO-00435,Papicu,Apartamento,84,3,2.0,20,Novo,673910.81,8022.75,2023,10,135.0,0
IMO-00436,Luciano Cavalcante,Apartamento,66,1,2.0,18,Usado,487498.18,7386.34,2022,10,5.0,0
IMO-00437,Maracanaú,Cobertura,181,4,2.0,28,Usado,608696.38,3362.96,2022,11,166.0,0
IMO-00438,Eusébio,Apartamento,70,2,3.0,8,Usado,350277.0,5003.96,2023,12,124.0,1
IMO-00439,Maraponga,Apartamento,30,2,1.0,6,Usado,136283.32,4542.78,2023,4,,1
IMO-00440,Parquelândia,Cobertura,170,4,2.0,21,Usado,1117581.73,6574.01,2022,12,92.0,1
IMO-00441,Aquiraz (Beach Park),Apartamento,79,4,2.0,19,Usado,684231.81,8661.16,2022,12,126.0,1
IMO-00442,Parangaba,Flat/Studio,31,1,0.0,15,Usado,119570.74,3857.12,2024,8,27.0,1
IMO-00443,Papicu,Apartamento,58,3,2.0,21,Usado,425822.97,7341.78,2022,4,27.0,0
IMO-00444,Cocó,Apartamento,67,3,1.0,4,Usado,587656.16,8770.99,2024,10,51.0,0
IMO-00445,Dionísio Torres,Apartamento,101,3,1.0,24,Novo,1070157.32,10595.62,2024,1,254.0,1
IMO-00446,Varjota,Apartamento,53,1,2.0,20,Usado,587513.93,11085.17,2023,6,48.0,1
IMO-00447,Centro,Flat/Studio,21,1,1.0,8,Novo,103218.64,4915.17,2022,11,125.0,1
IMO-00448,Luciano Cavalcante,Apartamento,64,2,2.0,24,Usado,416601.54,6509.4,2024,5,192.0,0
IMO-00449,Luciano Cavalcante,Casa,96,4,4.0,0,Usado,884839.6,9217.08,2024,6,62.0,1
IMO-00450,Montese,Apartamento,109,3,2.0,8,Usado,507326.77,4654.37,2022,11,90.0,0
IMO-00451,Parquelândia,Casa,246,2,2.0,0,Usado,1089028.69,4426.95,2024,3,25.0,1
IMO-00452,Aquiraz (Beach Park),Apartamento,82,4,1.0,3,Usado,399041.54,4866.36,2024,10,127.0,0
IMO-00453,Caucaia,Apartamento,89,3,1.0,25,Novo,317798.67,3570.77,2024,7,99.0,0
IMO-00454,Benfica,Apartamento,125,4,2.0,18,Novo,789373.23,6314.99,2024,9,100.0,1
IMO-00455,Eusébio,Casa,152,3,2.0,0,Usado,906039.8,5960.79,2024,9,90.0,1
IMO-00456,Benfica,Apartamento,101,3,1.0,1,Usado,504254.07,4992.61,2022,7,136.0,0
IMO-00457,Papicu,Apartamento,74,3,1.0,14,Usado,451514.12,6101.54,2023,6,162.0,1
IMO-00458,Papicu,Casa,130,5,2.0,0,Usado,951157.77,7316.6,2024,4,193.0,1
IMO-00459,Parangaba,Apartamento,124,3,,11,Usado,413098.27,3331.44,2023,2,121.0,0
IMO-00460,Eusébio,Apartamento,85,2,1.0,17,Usado,598987.8,7046.92,2023,10,145.0,0
IMO-00461,Varjota,Casa,183,2,1.0,0,Novo,1792596.54,9795.61,2022,12,200.0,0
IMO-00462,Maraponga,Casa,156,2,3.0,0,Usado,603414.09,3868.04,2023,10,71.0,1
IMO-00463,Edson Queiroz,Apartamento,96,1,2.0,8,Novo,769221.08,8012.72,2023,4,121.0,0
IMO-00464,Papicu,Casa,225,3,3.0,0,Usado,1331255.05,5916.69,2022,10,130.0,0
IMO-00465,Maracanaú,Apartamento,83,3,2.0,20,Usado,284909.15,3432.64,2022,6,51.0,1
IMO-00466,Dionísio Torres,Apartamento,63,2,2.0,7,Novo,702027.44,11143.29,2023,4,110.0,1
IMO-00467,Messejana,Flat/Studio,33,1,1.0,16,Usado,137166.95,4156.57,2023,12,77.0,1
IMO-00468,Aldeota,Apartamento,61,3,1.0,12,Usado,587382.43,9629.22,2022,5,199.0,1
IMO-00469,Benfica,Apartamento,47,4,1.0,13,Usado,233932.45,4977.29,2023,12,107.0,1
IMO-00470,Eusébio,Flat/Studio,39,1,1.0,3,Usado,268007.09,6871.98,2022,3,77.0,1
IMO-00471,Maracanaú,Flat/Studio,42,1,0.0,1,Novo,106257.63,2529.94,2022,11,5.0,0
IMO-00472,Maracanaú,Apartamento,83,2,1.0,18,Novo,305237.79,3677.56,2024,1,5.0,1
IMO-00473,Meireles,Casa,107,2,1.0,0,Usado,1106422.87,10340.4,2022,11,273.0,0
IMO-00474,Montese,Apartamento,48,3,3.0,6,Novo,254319.53,5298.32,2024,1,23.0,0
IMO-00475,Varjota,Casa,185,3,3.0,0,Usado,1238886.13,6696.68,2023,10,151.0,0
IMO-00476,Caucaia,Casa,130,2,4.0,0,Usado,521355.87,4010.43,2022,5,63.0,1
IMO-00477,Cocó,Casa,85,4,3.0,0,Novo,805154.6,9472.41,2023,9,38.0,1
IMO-00478,Dionísio Torres,Apartamento,70,3,2.0,9,Usado,715943.75,10227.77,2023,12,148.0,1
IMO-00479,Aldeota,Apartamento,94,4,2.0,19,Usado,1157835.94,12317.4,2023,1,277.0,1
IMO-00480,Caucaia,Apartamento,69,1,1.0,5,Usado,206870.06,2998.12,2024,10,101.0,0
IMO-00481,Montese,Apartamento,70,4,2.0,11,Usado,270249.35,3860.71,2023,2,186.0,1
IMO-00482,Cocó,Casa,183,4,2.0,0,Usado,1798656.62,9828.72,2024,5,316.0,0
IMO-00483,Cocó,Apartamento,83,2,2.0,9,Usado,794136.76,9567.91,2024,1,169.0,1
IMO-00484,Messejana,Casa,235,3,,0,Novo,1001739.09,4262.72,2023,9,134.0,0
IMO-00485,Eusébio,Casa,123,3,1.0,0,Usado,795611.48,6468.39,2023,1,50.0,0
IMO-00486,Dionísio Torres,Cobertura,184,4,2.0,17,Novo,2314982.43,12581.43,2024,3,,0
IMO-00487,Dionísio Torres,Casa,261,2,1.0,0,Novo,2323869.12,8903.71,2024,9,210.0,1
IMO-00488,Fátima,Apartamento,78,4,1.0,13,Usado,526496.73,6749.96,2023,2,54.0,0
IMO-00489,Maracanaú,Apartamento,79,3,1.0,25,Usado,211750.29,2680.38,2024,11,63.0,1
IMO-00490,Eusébio,Casa,187,3,3.0,0,Usado,1001947.88,5358.01,2023,7,61.0,0
IMO-00491,Meireles,Flat/Studio,25,1,1.0,4,Usado,356634.18,14265.37,2023,12,,1
IMO-00492,Maraponga,Apartamento,57,2,2.0,22,Usado,254690.86,4468.26,2023,10,159.0,1
IMO-00493,Maracanaú,Apartamento,95,3,2.0,24,Novo,383364.6,4035.42,2024,6,78.0,1
IMO-00494,Aquiraz (Beach Park),Flat/Studio,37,1,0.0,18,Novo,380492.06,10283.57,2022,12,73.0,1
IMO-00495,Papicu,Apartamento,41,2,2.0,18,Novo,342625.8,8356.73,2022,9,19.0,1
IMO-00496,Dionísio Torres,Apartamento,85,3,1.0,9,Usado,602385.3,7086.89,2023,2,36.0,0
IMO-00497,Aldeota,Apartamento,76,3,1.0,14,Novo,914569.26,12033.81,2022,11,34.0,1
IMO-00498,Aquiraz (Beach Park),Apartamento,40,2,1.0,11,Novo,464438.44,11610.96,2024,3,112.0,1
IMO-00499,Messejana,Apartamento,74,3,2.0,25,Usado,280994.89,3797.23,2024,12,99.0,0
IMO-00500,Maraponga,Casa,206,3,1.0,0,Novo,976951.54,4742.48,2023,3,74.0,1
IMO-00501,Caucaia,Casa,199,2,3.0,0,Novo,563229.71,2830.3,2023,5,39.0,1
IMO-00502,Cocó,Apartamento,81,4,2.0,5,Usado,828240.77,10225.19,2024,12,82.0,1
IMO-00503,Edson Queiroz,Flat/Studio,36,1,0.0,8,Novo,321776.56,8938.24,2023,7,120.0,0
IMO-00504,Edson Queiroz,Apartamento,31,2,1.0,17,Usado,287705.25,9280.81,2024,3,102.0,1
IMO-00505,Cocó,Apartamento,50,3,3.0,10,Usado,527088.42,10541.77,2022,6,5.0,0
IMO-00506,Parangaba,Apartamento,103,4,2.0,6,Usado,297543.98,2888.78,2024,12,106.0,0
IMO-00507,Parquelândia,Casa,133,5,1.0,0,Novo,776502.5,5838.36,2022,1,89.0,0
IMO-00508,Parquelândia,Casa,295,4,1.0,0,Usado,1632995.7,5535.58,2023,8,133.0,1
IMO-00509,Parquelândia,Cobertura,157,5,2.0,18,Usado,976858.75,6222.03,2023,8,133.0,1
IMO-00510,Benfica,Apartamento,77,3,1.0,7,Usado,519246.76,6743.46,2023,12,76.0,0
IMO-00511,Meireles,Cobertura,173,4,2.0,25,Usado,2283848.0,13201.43,2023,9,51.0,0
